system:index,Amazonia,Area_Estavel,Caatinga,Campinarana,Cerrado,Contato_Ecotono_e_Encrave,Estepe,Ferralsols,Floresta_Estacional_Decidual,Floresta_Estacional_Semidecidual,Floresta_Estacional_Sempre_Verde,Floresta_Ombrofila_Aberta,Floresta_Ombrofila_Densa,Floresta_Ombrofila_Mista,Formacao_Pioneira,Histosols,Humisols,Mata_Atlantica,OGC_0,OGC_0_53,OGC_1_03,OGC_1_57,OGC_2_10,OGC_2_60,Pampa,Pantanal,Sandysols,Savana,Savana_Estepica,Thinsols,Wetsols,ano,antropico,bdod,black_soil_prob,cagb,campoAlagado-areaPantanosa,cbgb,cdw,cec,cfvo,clayminerals,clitter,convergence,cti,ctotal,dataset_id,eastness,elevation,estoque,evi_mean,formacaoCampestre,formacaoFlorestal,formacaoSavanica,latitude,lavouras,longitude,lv1_Humid_subtropical_zone,lv1_Tropical,lv2_monsoon,lv2_oceanic_climate_without_sry_season,lv2_with_dry_summer,lv2_with_dry_winter,lv2_without_dry_season,lv3_with_hot_summer,lv3_with_temperate_summer,mapbiomas_clay_v002,mapbiomas_sand_v002,mapbiomas_silt_v002,mosaicoDeUsos,natural,ndvi_mean,nitrogen,northness,outrasFormacoesFlorestais,oxides,pastagem,pcurv,phh2o,restingas,roughness,savi_mean,silvicultura,slope,soc,spi,year,.geo
24_00000000000000001479_0,0,0,0,0,1,0,0,76,0,0,0,0,0,0,0,0,0,0,15.0198765,37.759323,49.632767,48.779945,34.341072,11.9025,0,0,5,1,0,0,0,1982,20,131,5,10.8165,0,22.0656,1.51431,87,34,67,2.75245,-4,-9,36.5339,ctb0609-Extra-23,-2,603,2879,0,0,0,0,10019,0,13980,0,1,0,0,0,1,0,0,0,51.457298509194295,32.19633932457297,16.346362166232733,0,0,0,12,0,0,204,20,0,52,0,5,0,0,2,144,0,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.780002147908796,-15.019876466242607]}"
24_0000000000000000147a_0,0,0,0,0,1,0,0,90,0,0,0,0,0,0,0,0,0,0,16.799889,38.98608,50.022507,48.180046,32.918613,10.064995,0,0,1,1,0,1,0,1982,20,125,4,10.7193,0,21.8675,1.5007,80,45,76,2.72772,3,-4,36.2387,ctb0609-Extra-24,1,971,4676,0,0,0,0,11799,0,13380,0,1,0,0,0,1,0,0,0,66.70611821916401,14.728211052200054,18.565670728635922,0,0,0,14,2,0,209,20,0,52,0,6,0,0,2,184,0,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.18010720117378,-16.79988820172544]}"
24_0000000000000000147e_0,0,1,0,0,1,0,0,60,0,0,0,0,0,0,0,0,0,0,16.720118,38.64758,49.525623,47.64995,32.502945,9.863819,0,0,6,1,0,2,1,1982,0,120,4,7.4,0,17.58,0.03,107,59,74,1.78,-8,-4,26.79,ctb0609-Extra-3,0,1168,3306,0,20,0,0,11720,0,12850,1,0,0,0,0,0,0,0,0,57.52842599856422,24.404801345690913,18.066772655744863,0,20,-1,11,3,0,195,0,0,48,0,9,-1,0,3,203,0,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.65001135201485,-16.720117804495626]}"
24_00000000000000001483_0,0,0,0,0,1,1,0,22,0,0,0,0,0,0,0,0,9,0,16.119953,38.80292,50.356285,48.969936,33.94462,11.052327,0,0,2,0,0,9,1,1982,20,122,8,35.06,0,7.71,3.86,81,58,53,5.66,28,15,52.29,ctb0609-Extra-35,-6,1014,4462,0,0,0,0,11119,0,14169,0,1,0,0,0,1,0,0,0,44.53646224220644,32.084446241898505,23.379091515895055,20,0,0,15,0,0,201,0,-3,55,0,18,0,0,6,246,0,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.969995830500075,-16.119953363175373]}"
24_00000000000000001485_0,0,0,0,0,1,1,0,19,0,0,0,0,0,0,0,0,0,0,16.10001,38.72471,50.24291,48.85001,33.851547,11.008447,0,0,3,0,0,3,1,1982,0,123,6,35.06,0,7.71,3.86,89,41,59,5.66,-25,-15,52.29,ctb0609-Extra-37,8,1012,5600,0,0,0,20,11100,0,14050,0,1,0,0,0,1,0,0,0,43.69279778210586,32.45326654791854,23.85393566997559,0,20,0,16,0,0,205,0,0,51,0,22,0,0,8,212,0,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.85007074007012,-16.10001076386792]}"
24_00000000000000001498_0,0,0,0,0,1,0,0,30,0,0,0,0,0,0,0,0,1,0,15.299881,37.65422,49.190052,48.10001,33.613293,11.315375,0,0,2,1,0,4,2,1982,20,129,6,7.4,0,17.58,0.03,98,50,47,1.78,50,-7,26.79,ctb0609-Extra-55,-2,732,5209,0,0,0,0,10299,0,13300,0,1,0,0,0,1,0,0,0,45.90495820853731,13.38083623823855,40.71420555322415,0,0,-2,15,4,0,173,20,1,55,0,14,-1,0,5,182,1,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.100067309358735,-15.299881340302662]}"
24_000000000000000014a4_0,0,0,0,0,1,0,0,29,0,0,0,0,0,0,0,0,0,0,15.099916,37.863884,49.73382,48.850014,34.36064,11.869273,0,0,6,1,0,3,2,1982,20,132,6,10.8165,0,22.0656,1.51431,97,21,71,2.75245,-12,-14,36.5339,ctb0609-Extra-66,1,572,829,-4,0,0,0,10099,0,14050,0,1,0,0,0,1,0,0,0,43.18183965132703,33.982214377489726,22.83594597118324,0,0,-10,13,3,0,204,20,0,56,0,8,-6,0,3,153,0,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.85007074007012,-15.099916358057659]}"
24_000000000000000017e7_0,1,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,1,0,5.23345,28.930225,43.9654,47.983356,38.637123,19.920607,0,0,6,0,0,3,7,1982,0,126,9,139.27124,0,43.17,13.09,79,81,169,5.59,5,132,201.12123,ctb0645-Perfil-147,0,103,3377,0,0,0,0,233,0,13183,0,1,0,0,0,1,0,0,0,31.55161413698015,39.556040516110066,28.89234534690977,0,0,0,13,0,0,181,0,0,51,0,0,0,0,0,181,244,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.98337615395161,-5.233450097987717]}"
24_00000000000000001817_0,1,0,0,0,0,0,0,14,0,0,0,1,0,0,0,0,1,0,5.1000504,28.773012,43.825817,47.900085,38.633354,19.993042,0,0,3,0,0,1,1,1982,20,126,6,71.73609,0,7.17,5.81,92,70,44,4.14,-16,-12,88.856094,ctb0645-Perfil-51,0,201,2349,0,0,0,0,100,0,13100,0,1,0,0,0,1,0,0,0,16.01617186541892,70.55116304066341,13.432665093917661,0,0,0,14,-2,0,173,20,1,50,0,7,0,0,3,144,0,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.90010232711373,-5.100050278295967]}"
24_0000000000000000243c_0,0,1,0,0,1,0,0,33,0,0,0,0,0,0,0,0,2,0,15.866629,37.16639,47.828808,46.183365,31.675058,9.851909,0,0,6,1,0,5,2,1982,20,132,7,12.0466,0,24.575,1.68652,100,22,72,3.06548,-10,-12,40.2735,ctb0826-E17,0,526,1402,0,0,0,0,10866,0,11383,0,1,0,0,0,1,0,0,0,45.0286883186863,22.724766334467713,32.24654534684599,0,0,-1,12,-4,0,216,20,0,55,0,11,0,0,4,137,0,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-46.183421819161325,-15.866628453053668]}"
24_00000000000000002441_0,0,0,0,0,1,0,0,18,0,0,0,0,0,0,0,0,2,0,15.8167715,36.97065,47.545017,45.88315,31.442028,9.742002,0,0,26,1,0,3,9,1982,20,128,4,7.4,0,17.58,0.03,110,13,68,1.78,25,37,26.79,ctb0826-E21,0,545,2001,0,0,0,0,10816,0,11083,0,1,0,0,0,1,0,0,0,15.608823035047998,72.94590457610236,11.445272388849654,20,0,-2,12,0,0,173,0,0,55,0,0,0,0,0,139,0,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-45.883204851208575,-15.816771954785036]}"
24_00000000000000002470_0,0,0,0,0,1,0,0,22,0,0,0,0,0,0,0,0,1,0,17.549892,38.717033,48.857773,46.383324,30.990318,8.504838,0,0,14,1,0,1,12,1982,20,128,6,4.17,0,13.94,0.0,99,28,71,0.38,43,21,18.49,ctb0826-PC30,0,555,1071,1,0,0,0,12549,0,11583,0,1,0,0,0,1,0,0,0,26.98691980700293,58.9235613314608,14.089518861536277,20,0,4,14,0,0,188,0,0,55,0,1,1,0,0,148,0,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-46.38338680140633,-17.54989163243683]}"
24_0000000000000000146f_0,0,0,0,0,1,0,0,74,0,0,0,0,0,0,0,0,1,0,16.799889,38.690723,49.523083,47.599823,32.419193,9.769641,0,0,4,1,0,2,0,1982,0,119,4,7.4,0,17.58,0.03,106,55,52,1.78,-6,-14,26.79,ctb0609-Extra-14,3,1194,1562,0,0,0,20,11799,0,12799,1,0,0,0,0,0,0,0,0,60.72459273469462,22.747258191855906,16.528149073449484,0,20,0,12,1,0,190,0,0,51,0,8,0,0,3,200,0,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.59988535916098,-16.79988820172544]}"
24_00000000000000001486_0,0,0,0,0,1,0,0,38,0,0,0,0,0,0,0,0,2,0,15.400133,37.23142,48.380257,47.099915,32.70144,10.72,0,0,2,1,0,2,0,1982,0,135,6,23.5149,0,16.0639,2.76615,79,35,54,4.35377,13,36,46.6987,ctb0609-Extra-38,1,817,3037,0,0,0,20,10400,0,12299,0,1,0,0,0,1,0,0,0,63.11526492034314,17.227089220884416,19.65764585877245,0,20,0,12,0,0,190,0,-1,54,0,3,0,0,1,153,1,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.09997290354847,-15.400133326010401]}"
24_0000000000000000149c_0,0,0,0,0,1,1,0,22,0,0,0,0,0,0,0,0,3,0,15.749937,38.28085,49.823696,48.570007,33.78874,11.167238,0,0,2,0,0,10,0,1982,20,113,7,35.06,0,7.71,3.86,92,77,35,5.66,26,-24,52.29,ctb0609-Extra-59,9,858,8353,0,0,0,0,10749,0,13770,0,1,0,0,0,1,0,0,0,43.72585966248484,26.368630836432853,29.90550950108232,0,0,0,16,12,0,158,20,-1,54,0,45,0,0,16,201,0,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.57006586601007,-15.749937297646543]}"
24_000000000000000017c6_0,0,0,0,0,1,1,0,11,0,0,0,0,0,0,0,0,2,0,5.1499066,26.940891,40.68069,44.216633,35.43748,18.075117,0,0,5,0,0,4,1,1982,0,129,33,33.29,0,7.32,3.66,113,97,39,5.38,-9,-14,49.64,ctb0645-Perfil-113,1,138,3622,4,0,20,0,149,0,9416,0,1,0,0,0,1,0,0,0,23.0534427569857,37.664406204746676,39.28215103826763,0,20,4,12,-8,0,179,0,-1,57,0,19,2,0,8,144,0,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-44.21665033611004,-5.149906776564601]}"
24_000000000000000017ec_0,1,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,1,0,4.0500994,26.554228,41.067726,45.31671,36.944214,19.581749,0,0,3,0,0,0,6,1982,0,127,5,7.05,0,2.1855,0.6627,86,107,40,0.2829,-1,21,10.1811,ctb0645-Perfil-152,0,24,2345,1,0,20,0,-949,0,10516,0,1,0,0,0,1,0,0,0,18.987962993725656,47.5176369392631,33.49440006701126,0,20,2,11,0,0,153,0,0,53,0,0,0,0,0,126,0,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-45.316727233042805,-4.050099374217071]}"
24_000000000000000017f0_0,0,1,0,0,1,0,0,37,0,0,0,0,0,0,0,0,1,0,7.6667166,30.031973,43.525524,46.033287,35.719982,16.833532,0,0,34,1,0,1,1,1982,0,140,8,7.4,0,17.58,0.03,85,90,60,1.78,-7,-6,26.79,ctb0645-Perfil-157,-4,297,2013,0,0,0,20,2666,0,11233,0,1,0,0,0,1,0,0,0,5.482394499270228,91.32213023288001,3.195475267849758,0,20,2,9,0,0,188,0,0,53,0,12,0,0,5,119,0,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-46.03331333518495,-7.666716708082264]}"
24_000000000000000017f2_0,0,1,0,0,1,1,0,11,0,0,0,0,0,0,0,0,1,0,3.2666786,24.386656,38.14399,42.383266,34.818073,18.762844,0,0,33,0,0,7,8,1982,0,125,13,15.3982,0,31.4124,2.15575,119,120,36,3.91835,-3,0,50.4625,ctb0645-Perfil-159,0,99,990,1,0,20,0,-1733,0,7583,0,1,0,0,1,0,0,0,0,5.327017006566173,91.09242178991894,3.5805612035148786,0,20,4,11,0,0,153,0,0,50,0,1,0,0,0,136,0,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.38327867275051,-3.2666786149364366]}"
24_00000000000000001806_0,0,0,0,0,1,1,0,37,0,0,0,0,0,0,0,0,5,0,6.56664,29.763878,44.113308,47.36675,37.427734,18.459198,0,0,10,0,0,4,1,1982,0,126,4,33.29,0,7.32,3.66,85,68,51,5.38,7,-11,49.64,ctb0645-Perfil-33,2,201,5320,0,0,0,20,1566,0,12566,0,1,0,0,0,1,0,0,0,15.857617585590663,77.62167801923115,6.52070439517818,0,20,1,12,3,0,184,0,1,52,0,12,0,0,4,162,0,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36677254293197,-6.566639811149498]}"
24_0000000000000000180b_0,0,0,0,0,1,0,0,34,0,0,0,0,0,0,0,0,0,0,6.9000044,29.932018,44.082123,47.133366,37.057156,18.053455,0,0,9,1,0,3,1,1982,0,132,4,7.4,0,17.58,0.03,83,90,55,1.78,46,24,26.79,ctb0645-Perfil-38,0,266,5353,2,0,0,20,1900,0,12333,0,1,0,0,0,1,0,0,0,54.94159445450807,19.11259378980471,25.945811755687227,0,20,4,13,0,0,200,0,-1,56,0,4,2,0,1,154,5,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.13339023211772,-6.900004613086253]}"
24_00000000000000001846_0,0,0,0,0,1,0,0,9,0,1,0,0,0,0,0,0,1,0,4.9000854,26.055578,39.420135,42.899883,34.43127,17.619877,0,0,5,0,0,2,12,1982,0,127,23,52.99,0,5.3,4.29,98,97,35,3.06,0,63,65.64,ctb0645-Perfil-95,0,55,1705,1,0,20,0,-99,0,8099,0,1,0,0,0,1,0,0,0,14.603069370054714,64.65335282079316,20.743577809152132,0,20,2,9,0,0,160,0,0,57,0,2,0,0,0,113,17,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.899899792647645,-4.900085296050962]}"
24_00000000000000002435_0,0,0,0,0,1,0,0,60,0,0,0,0,0,0,0,0,3,0,15.333299,36.46122,47.141174,45.699894,31.530403,10.064864,0,0,5,1,0,5,1,1982,0,126,5,12.0466,0,24.575,1.68652,115,35,71,3.06548,32,38,40.2735,ctb0826-E10,0,871,3122,5,0,0,20,10333,0,10899,0,1,0,0,0,1,0,0,0,38.208019313798445,37.31628749855507,24.475693187646478,0,20,17,25,0,0,206,0,0,54,0,1,6,0,0,207,0,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-45.69994853324819,-15.333298668871908]}"
24_00000000000000002439_0,0,0,0,0,1,0,0,59,0,0,0,0,0,0,0,0,0,0,17.999949,38.782032,48.541748,45.750008,30.216103,7.7950754,0,0,5,1,0,5,1,1982,0,130,5,4.17,0,13.94,0.0,90,64,48,0.38,-27,-16,18.49,ctb0826-E14,1,821,526,4,0,0,20,12999,0,10950,1,0,0,0,0,0,0,0,0,45.18322422905344,38.63895053142803,16.177825239518533,0,20,4,12,3,0,172,0,1,53,0,10,4,0,3,146,0,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-45.75007452610207,-17.99994758978071]}"
24_0000000000000000243f_0,0,1,0,0,1,0,0,35,0,0,0,0,0,0,0,0,3,0,16.033445,37.174164,47.68408,45.916565,31.360497,9.572511,0,0,9,1,0,5,1,1982,0,133,6,12.0466,0,24.575,1.68652,78,25,57,3.06548,4,10,40.2735,ctb0826-E2,1,539,4669,1,0,0,20,11033,0,11116,0,1,0,0,0,1,0,0,0,40.45718758783283,41.74656556177405,17.796246850393132,0,20,0,12,0,0,216,0,0,55,0,4,1,0,1,129,0,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-45.91662217977782,-16.033445601314664]}"
24_00000000000000002477_0,0,0,0,0,1,0,0,40,0,0,0,0,0,0,0,0,2,0,17.333218,38.623817,48.905212,46.566578,31.25835,8.784622,0,0,14,1,0,6,5,1982,0,126,6,12.0466,0,24.575,1.68652,94,45,60,3.06548,-55,2,40.2735,ctb0826-PC4,1,555,2978,-4,20,0,0,12333,0,11766,0,1,0,0,0,1,0,0,0,58.37778813578336,31.86253807114531,9.759673793071343,0,20,-17,13,0,0,199,0,0,55,0,3,-6,0,1,180,0,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-46.56664311936671,-17.3332179859072]}"
24_00000000000000000e80_0,0,1,0,0,1,0,0,49,0,0,0,0,0,0,0,0,1,0,18.238989,39.286846,49.169117,46.337505,30.600101,7.888379,0,0,7,1,0,3,1,1982,20,131,5,4.17,0,13.94,0.0,85,23,61,0.38,57,13,18.49,ctb0064-13695,-2,763,8598,0,0,0,0,13238,0,11537,0,1,0,0,0,1,0,0,0,48.34239168000261,37.204374055357924,14.453234264639459,0,0,0,13,3,0,197,20,-4,53,0,14,0,0,4,153,1,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-46.33757272191623,-18.238989286884912]}"
24_00000000000000001489_0,0,0,0,0,1,0,0,47,0,0,0,0,0,0,0,0,0,0,14.870037,37.095882,48.652756,47.729996,33.513615,11.49701,0,0,3,1,0,3,0,1982,20,126,5,12.0466,0,24.575,1.68652,87,28,75,3.06548,9,38,40.2735,ctb0609-Extra-40,0,1024,5167,0,0,0,0,9870,0,12930,0,1,0,0,0,1,0,0,0,51.56227269745304,27.464385657313446,20.97334164523352,20,0,0,11,-5,0,189,0,-3,51,0,15,0,0,5,156,10,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.730051243829905,-14.870037476851472]}"
24_0000000000000000148f_0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,4,0,16.10001,38.83665,50.43219,49.06992,34.04083,11.120388,0,0,1,1,0,4,1,1982,20,128,34,10.8165,0,22.0656,1.51431,93,59,62,2.75245,-53,-27,36.5339,ctb0609-Extra-47,-11,817,5816,0,0,0,0,11100,0,14269,0,1,0,0,0,1,0,0,0,39.83109800720958,34.303576585999664,25.865325406790756,20,0,2,16,-4,0,205,0,5,56,0,31,0,0,12,194,0,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.06997832162258,-16.10001076386792]}"
24_00000000000000001491_0,0,1,0,0,1,0,0,38,0,0,0,0,0,0,0,0,1,0,15.169985,37.374363,48.83977,47.769882,33.395256,11.259134,0,0,5,1,0,3,0,1982,20,134,5,7.4,0,17.58,0.03,82,23,60,1.78,27,28,26.79,ctb0609-Extra-49,0,768,6817,0,0,0,0,10169,0,12969,0,1,0,0,0,1,0,0,0,51.83998831295553,19.80565736252899,28.35435432451547,0,0,0,12,2,0,212,20,0,57,0,7,0,0,2,156,5,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.76993644244481,-15.169984950218982]}"
24_000000000000000017fb_0,0,0,0,0,1,0,0,68,0,0,0,0,0,0,0,0,0,0,7.933247,30.236008,43.618286,45.98343,35.541393,16.57874,0,0,3,1,0,3,1,1982,20,139,37,12.0466,0,24.575,1.68652,103,65,73,3.06548,2,2,40.2735,ctb0645-Perfil-20,1,336,5472,0,0,0,0,2933,0,11183,0,1,0,0,0,1,0,0,0,28.653097861091187,60.0171468270852,11.329755311823625,20,0,2,11,1,0,212,0,0,47,0,6,0,0,2,155,0,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-45.98345683691632,-7.933246852880526]}"
24_000000000000000017fc_0,0,0,0,0,1,0,0,75,0,0,0,0,0,0,0,0,1,0,7.2333694,29.582561,43.175728,45.88318,35.81137,17.130123,0,0,2,1,0,2,0,1982,0,134,17,33.29,0,7.32,3.66,146,86,73,5.38,11,13,49.64,ctb0645-Perfil-22,0,350,3479,0,20,0,0,2233,0,11083,0,1,0,0,0,1,0,0,0,14.981825279439157,76.14646780725303,8.871706913307817,0,20,-4,11,0,0,202,0,0,48,0,2,-3,0,0,169,0,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-45.883204851208575,-7.233369415023008]}"
24_000000000000000021da_0,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0,0,1,1,16.033445,35.04465,44.083275,41.7332,27.759708,7.4430275,0,0,2,0,0,8,0,1982,20,129,12,58.14,0,11.92,2.98,114,61,52,2.79,0,-11,75.82,ctb0771-57,-4,914,4960,0,0,0,0,11033,0,6933,1,0,0,0,0,0,0,0,0,34.09820746492911,52.8994989831571,13.002293551913782,20,0,0,12,4,0,172,0,-1,57,0,19,0,0,6,141,0,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.73325773316162,-16.033445601314664]}"
24_0000000000000000246e_0,0,1,0,0,1,0,0,33,0,0,0,0,0,0,0,0,3,0,17.666582,38.3339,48.099495,45.433353,30.113241,7.920828,0,0,14,1,0,6,5,1982,0,133,6,11.543,0,23.5477,1.61602,75,71,67,2.93733,-3,-19,38.7425,ctb0826-PC29,-5,809,1898,0,20,0,0,12666,0,10633,0,1,0,0,0,1,0,0,0,31.932797376362743,55.553238223165955,12.513964400471304,0,20,0,11,1,0,167,0,6,54,0,17,0,0,5,133,0,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-45.43341838844994,-17.666582787843954]}"
24_0000000000000000148b_0,0,0,0,0,1,1,0,15,0,0,0,0,0,0,0,0,3,0,16.129925,38.852245,50.430252,49.049976,34.00844,11.084488,0,0,2,0,0,3,0,1982,0,122,16,32.905,0,13.0574,3.32014,78,60,48,3.8316,-24,-30,53.1142,ctb0609-Extra-42,21,948,5542,-2,0,20,0,11129,0,14250,0,1,0,0,0,1,0,0,0,39.769815035030625,34.477790823906176,25.7523941410632,0,20,-2,17,-13,0,189,0,4,55,0,70,-1,0,26,188,0,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.05003572231513,-16.1299246628291]}"
24_000000000000000017f6_0,0,1,0,0,1,1,0,4,0,0,0,0,0,0,0,1,1,0,2.9500225,24.343193,38.370182,42.833324,35.36665,19.2645,0,0,39,0,0,1,11,1982,0,129,8,7.4,0,17.58,0.03,152,166,60,1.78,-14,-6,26.79,ctb0645-Perfil-162,0,72,3749,0,0,0,20,-2049,0,8033,0,1,0,0,1,0,0,0,0,6.292703976144026,90.20239618555146,3.5048998383045022,0,20,2,11,0,0,188,0,0,51,0,3,0,0,0,125,0,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.83333463009439,-2.950022477284305]}"
24_00000000000000001801_0,0,0,0,0,1,1,0,66,0,0,0,0,0,0,0,0,2,0,5.916619,27.78754,41.38668,44.583412,35.362892,17.60188,0,0,3,0,0,2,2,1982,0,138,23,40.5138,0,11.7057,5.2785,110,82,53,4.34169,-22,-18,61.8397,ctb0645-Perfil-28,-5,209,5006,0,0,0,20,916,0,9783,0,1,0,0,0,1,0,0,0,12.929856130759077,78.70315033192693,8.366993537313997,0,20,0,10,0,0,182,0,0,55,0,14,0,0,5,130,0,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-44.583432466616046,-5.916618871560612]}"
24_00000000000000001836_0,0,1,0,0,1,1,0,22,0,0,0,0,0,0,0,0,1,0,5.950036,27.884073,41.518284,44.71654,35.460472,17.640882,0,0,3,0,0,3,3,1982,20,133,12,40.1345,0,11.8424,5.22304,88,87,41,4.34416,0,-7,61.5441,ctb0645-Perfil-80,6,215,5486,1,0,0,0,950,0,9916,0,1,0,0,0,1,0,0,0,12.612994564617727,75.54612628362656,11.840879151755725,20,0,4,11,5,0,166,0,2,54,0,23,0,0,8,131,0,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-44.71656279172255,-5.950036200129858]}"
24_00000000000000002448_0,0,0,0,0,1,0,0,50,0,0,0,0,0,0,0,0,2,0,17.9668,39.321854,49.48591,46.866524,31.194006,8.391954,0,0,5,1,0,5,2,1982,0,127,7,4.17,0,13.94,0.0,83,58,51,0.38,12,2,18.49,ctb0826-E4,-3,708,4120,1,0,0,20,12966,0,12066,0,1,0,0,0,1,0,0,0,45.17942416548797,25.062672256903706,29.757903577608317,0,20,2,13,0,0,188,0,-1,54,0,11,0,0,4,181,0,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-46.86659059273421,-17.9667997557967]}"
24_00000000000000002449_0,0,0,0,0,1,0,0,47,0,0,0,0,0,0,0,0,1,0,18.016657,39.36477,49.511288,46.866524,31.168627,8.34904,0,0,4,1,0,2,1,1982,0,129,6,4.17,0,13.94,0.0,86,38,68,0.38,5,8,18.49,ctb0826-E6,-5,655,4399,3,0,0,20,13016,0,12066,0,1,0,0,0,1,0,0,0,47.260832802212676,27.23004091712623,25.509126280661093,0,20,6,12,0,0,209,0,-1,53,0,12,2,0,5,171,0,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-46.86659059273421,-18.01665625406533]}"
24_00000000000000002463_0,0,0,0,0,1,0,0,43,0,0,0,0,0,0,0,1,1,0,17.083397,38.595493,49.09375,46.93336,31.701225,9.18636,0,0,7,1,0,8,2,1982,0,127,8,12.0466,0,24.575,1.68652,78,35,52,3.06548,1,-3,40.2735,ctb0826-PC10,3,712,3966,0,0,0,20,12083,0,12133,0,1,0,0,0,1,0,0,0,53.247399786797345,19.30307740810438,27.449522805098276,0,20,-1,13,-4,0,175,0,2,54,0,15,0,0,5,157,0,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-46.93342524987271,-17.083396505393562]}"
24_00000000000000000e4c_0,0,0,0,0,1,0,0,41,0,0,0,0,0,0,0,0,4,0,22.111088,43.306053,52.30069,47.685772,29.789547,5.2418137,0,0,4,1,0,8,0,1982,20,119,25,4.17,0,13.94,0.0,97,73,42,0.38,-17,-19,18.49,ctb0064-12867,4,855,620,0,0,0,0,17111,0,12885,1,0,0,0,0,0,0,0,0,42.58473057120462,41.00286157713535,16.41240785166004,0,0,0,17,-16,0,187,20,4,53,0,41,0,0,17,228,0,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.685854131851215,-22.1110874875537]}"
24_0000000000000000131a_0,0,1,0,0,1,0,0,44,0,1,0,0,0,0,0,0,2,0,19.450098,39.224277,47.917133,44.16672,28.115118,5.740918,0,0,4,0,0,4,2,1982,0,126,11,50.48,0,11.88,2.98,99,24,211,2.42,53,2,67.76,ctb0585-Perfil-1,-2,710,5033,0,0,0,0,14450,0,9366,1,0,0,0,0,0,0,0,0,41.09640924202674,40.895536571304945,18.00805418666832,0,0,6,14,2,0,160,0,-4,53,0,10,1,0,3,230,0,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-44.166793837841404,-19.450097952934854]}"
24_00000000000000001487_0,0,0,0,0,1,0,0,20,0,0,0,0,0,0,0,0,1,0,15.479904,37.427387,48.636127,47.350006,32.876095,10.778644,0,0,5,1,0,3,0,1982,20,127,9,12.0466,0,24.575,1.68652,81,55,58,3.06548,-14,10,40.2735,ctb0609-Extra-39,6,742,5541,0,0,0,0,10479,0,12550,0,1,0,0,0,1,0,0,0,51.26196487335041,16.429110288012488,32.308924838637104,0,0,-2,12,-1,0,195,20,-10,53,0,32,-1,0,9,163,1,1982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.35006387864735,-15.479903723240216]}"
