system:index,Amazonia,Area_Estavel,Caatinga,Campinarana,Cerrado,Contato_Ecotono_e_Encrave,Estepe,Ferralsols,Floresta_Estacional_Decidual,Floresta_Estacional_Semidecidual,Floresta_Estacional_Sempre_Verde,Floresta_Ombrofila_Aberta,Floresta_Ombrofila_Densa,Floresta_Ombrofila_Mista,Formacao_Pioneira,Histosols,Humisols,Mata_Atlantica,OGC_0,OGC_0_53,OGC_1_03,OGC_1_57,OGC_2_10,OGC_2_60,Pampa,Pantanal,Sandysols,Savana,Savana_Estepica,Thinsols,Wetsols,ano,antropico,bdod,black_soil_prob,cagb,campoAlagado-areaPantanosa,cbgb,cdw,cec,cfvo,clayminerals,clitter,convergence,cti,ctotal,dataset_id,eastness,elevation,estoque,formacaoCampestre,formacaoFlorestal,formacaoSavanica,lavouras,lv1_Humid_subtropical_zone,lv1_Tropical,lv2_monsoon,lv2_oceanic_climate_without_sry_season,lv2_with_dry_summer,lv2_with_dry_winter,lv2_without_dry_season,lv3_with_hot_summer,lv3_with_temperate_summer,mapbiomas_clay_v003,mapbiomas_sand_v003,mapbiomas_silt_v003,mb_evi2_median,mb_evi2_median_dry,mb_evi2_median_wet,mb_ndvi_median,mb_ndvi_median_dry,mb_ndvi_median_wet,mb_savi_median,mb_savi_median_dry,mb_savi_median_wet,mosaicoDeUsos,natural,nitrogen,northness,outrasFormacoesFlorestais,oxides,pastagem,pcurv,phh2o,restingas,roughness,silvicultura,slope,soc,spi,year,.geo
39_00000000000000000a0a_0,1,1,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,12.115533,42.303432,60.065083,62.617695,47.730206,21.446308,0,0,5,0,0,3,3,1997,0,124,5,75.67,0,7.567,6.12927,95,66,26,4.36954,-19,-4,93.73581,ctb0033-RO3027,0,163,1588,0,32,0,0,0,1,1,0,0,0,0,0,0,18.467601295405526,69.16442901213685,12.36796969245762,14503,15265,14400,18191,17623,18505,14543,15130,14455,0,32,12,-3,0,118,0,4,47,0,9,0,3,122,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.617740616014316,-12.115533321155784]}"
39_00000000000000000a0b_0,1,1,0,0,0,0,0,19,0,0,0,1,0,0,0,0,1,0,12.1106825,42.30159,60.066555,62.622276,47.736618,21.452816,0,0,6,0,0,2,3,1997,0,123,5,70.03,0,7.003,5.67243,101,86,25,4.04386,14,22,86.74929,ctb0033-RO3028,0,166,2025,0,32,0,0,0,1,1,0,0,0,0,0,0,19.471064104510404,67.12750115985125,13.401434735638349,14630,15028,14641,18118,17457,18492,14641,14929,14658,0,32,12,0,0,120,0,0,47,0,1,0,0,126,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.62232202396333,-12.110682418621536]}"
39_00000000000000000a0c_0,1,1,0,0,0,0,0,15,0,0,0,1,0,0,0,0,1,0,12.098556,42.298557,60.072906,62.63683,47.755318,21.470663,0,0,3,0,0,5,5,1997,0,123,4,79.43,0,7.943,6.43383,111,88,24,4.58666,0,-10,98.39349,ctb0033-RO3029,1,171,4004,0,32,0,0,0,1,1,0,0,0,0,0,0,18.318585074708068,67.69493837275087,13.986476552541063,14800,14783,14872,18398,17973,18776,14797,14759,14859,0,32,12,0,0,115,0,0,47,0,5,0,1,129,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.63687473156607,-12.098555162285923]}"
39_00000000000000000a0e_0,1,1,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,12.073492,42.269302,60.04716,62.62174,47.755085,21.484552,0,0,5,0,0,6,4,1997,0,123,4,74.26,0,7.426,6.01506,108,68,25,4.28812,-3,-15,91.98918,ctb0033-RO3031,7,180,3339,0,32,0,0,0,1,1,0,0,0,0,0,0,20.610387832925962,66.19928227742815,13.19032988964588,14732,15171,14910,17987,17523,18667,14736,15045,14887,0,32,15,2,0,118,0,-6,49,0,20,0,7,176,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.621783034792855,-12.07349216585899]}"
39_00000000000000000a0f_0,1,1,0,0,0,0,0,16,0,0,0,1,0,0,0,0,1,0,12.067563,42.27092,60.055508,62.634945,47.76947,21.496378,0,0,4,0,0,7,1,1997,0,122,4,81.78,0,8.178,6.62418,104,73,23,4.72236,8,-23,101.30454,ctb0033-RO3032,2,205,4076,0,32,0,0,0,1,1,0,0,0,0,0,0,17.87241245128561,66.31854347461473,15.809044074099665,14892,15153,14890,18523,17581,18675,14872,15035,14872,0,32,15,10,0,115,0,-8,48,0,39,0,11,174,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.63498826946942,-12.067563284983802]}"
39_00000000000000000a10_0,1,1,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,12.072683,42.28054,60.06693,62.645184,47.775677,21.497183,0,0,5,0,0,7,2,1997,0,123,4,78.49,0,7.849,6.35769,106,80,24,4.53238,10,13,97.22907,ctb0033-RO3033,-2,183,1715,0,32,0,0,0,1,1,0,0,0,0,0,0,18.83394845565961,68.4831891465183,12.682862397822086,14260,14239,14360,18240,17733,18592,14320,14294,14422,0,32,13,0,0,117,0,-3,47,0,6,0,2,144,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.64522906370838,-12.072683682103282]}"
39_00000000000000000a13_0,1,1,0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0,12.019054,42.145897,59.89001,62.47136,47.65336,21.454863,0,0,5,0,0,3,5,1997,0,123,4,72.38,0,7.238,5.86278,111,90,24,4.17956,-21,-6,89.66034,ctb0033-RO3036,3,186,2493,0,32,0,0,0,1,1,0,0,0,0,0,0,17.328416903717454,67.85953505684648,14.812048039436073,14773,14866,15711,18408,17830,18841,14763,14822,15520,0,32,16,0,0,121,0,0,52,0,8,0,3,160,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.47140505623125,-12.019054259641347]}"
39_00000000000000000a14_0,1,1,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,12.03199,42.15031,59.88523,62.458157,47.63541,21.437006,0,0,2,0,0,5,3,1997,0,122,4,78.96,0,7.896,6.39576,112,58,24,4.55952,0,7,97.81128,ctb0033-RO3037,0,192,2831,0,32,0,0,0,1,1,0,0,0,0,0,0,16.55805556129447,69.34994988215172,14.091994556553816,15206,15196,15202,18385,17915,18640,15122,15093,15125,0,32,12,1,0,122,0,0,49,0,4,0,1,140,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.45819982155469,-12.03198999973267]}"
39_00000000000000000a15_0,1,0,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,11.999112,42.116524,59.859215,62.447376,47.642868,21.459818,0,0,5,0,0,3,3,1997,0,126,4,106.548996,0,10.65,8.63,107,98,30,6.15,-21,0,131.979,ctb0033-RO3038,0,191,3034,0,32,0,0,0,1,1,0,0,0,0,0,0,19.355291663782285,67.6902145323156,12.954493803902126,15132,15388,14949,18487,17951,18704,15060,15245,14920,0,32,13,0,0,142,0,0,47,0,1,0,0,125,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.44742003814526,-11.999111660333892]}"
39_00000000000000000a16_0,1,1,0,0,0,0,0,12,0,0,0,0,1,0,0,0,2,0,11.421585,40.76984,58.12867,60.778397,46.500298,21.107351,0,0,7,0,0,11,2,1997,0,120,4,139.27124,0,43.17,13.09,85,106,38,5.59,9,-10,201.12123,ctb0033-RO3039,5,387,4556,0,32,0,0,0,1,1,0,0,0,0,0,0,21.958226321578213,59.924305372439704,18.117468305982097,13887,14177,14063,17321,16410,17860,13984,14191,14146,0,32,15,-13,0,167,0,2,49,0,38,0,15,183,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-60.7784400717796,-11.421584764173453]}"
39_00000000000000000a3d_0,1,1,0,0,0,0,0,8,0,0,0,1,0,0,0,0,1,0,11.300312,40.92885,58.51231,61.29583,47.007404,21.475126,0,0,2,0,0,8,2,1997,0,127,4,106.548996,0,10.65,8.63,98,36,29,6.15,-19,-10,131.979,ctb0033-RO3078,-1,248,6852,0,32,0,0,0,1,1,0,0,0,0,0,0,17.085066771220422,64.29011889412514,18.62481433465443,14914,14906,15280,17571,16949,18171,14830,14815,15170,0,32,11,0,0,129,0,3,48,0,11,0,2,129,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.29586967543244,-11.300312200817316]}"
39_00000000000000000a40_0,1,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,1,0,11.338311,40.942074,58.498714,61.25756,46.95512,21.42294,0,0,4,0,0,7,2,1997,0,128,4,106.548996,0,10.65,8.63,102,44,41,6.15,0,8,131.979,ctb0033-RO3081,-4,217,1598,0,32,0,0,0,1,1,0,0,0,0,0,0,19.119391110186807,61.250910071481826,19.629698818331363,14879,14366,15071,17311,16313,18370,14795,14343,15009,0,32,12,-1,0,159,0,-1,49,0,11,0,4,138,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.257601444328955,-11.338310937335574]}"
39_00000000000000000a44_0,1,1,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,11.497313,41.16248,58.72092,61.42168,47.01545,21.369623,0,0,10,0,0,7,3,1997,0,126,4,106.548996,0,10.65,8.63,109,24,33,6.15,-22,-18,131.979,ctb0033-RO3085,1,225,3304,0,32,0,0,0,1,1,0,0,0,0,0,0,15.265031513334106,73.83813445749607,10.89683402916981,14660,14535,14913,17248,16593,17820,14590,14498,14859,0,32,12,1,0,131,0,10,47,0,14,0,4,132,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.42172364673759,-11.497312742624729]}"
39_00000000000000000a48_0,1,1,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,11.586785,41.246765,58.77876,61.435963,46.982197,21.299881,0,0,9,0,0,6,2,1997,0,122,4,45.12,0,4.512,3.65472,84,33,26,2.60544,5,-3,55.89216,ctb0033-RO3089,0,249,3994,0,32,0,0,0,1,1,0,0,0,0,0,0,16.134193299733635,71.54527637542945,12.320530324836911,14677,13901,15331,17503,15748,18706,14654,13931,15232,0,32,14,-1,0,124,0,0,47,0,4,0,1,133,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.43600685975509,-11.586784944923032]}"
39_00000000000000000a4d_0,1,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,11.18416,40.751774,58.32282,61.14437,46.936165,21.498007,0,0,1,0,0,20,3,1997,0,121,3,74.73,0,7.473,6.05313,134,53,21,4.31526,-5,-14,92.57139,ctb0033-RO3094,7,263,5153,0,32,0,0,0,1,1,0,0,0,0,0,0,32.77275373976972,46.333521164045536,20.89372509618476,15447,15666,15375,18404,17691,18513,15316,15449,15260,0,32,14,4,0,116,0,6,47,0,28,0,9,222,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.14441371852989,-11.184160034580664]}"
39_00000000000000000a5e_0,1,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,3,0,11.6158905,41.298977,58.839504,61.489323,47.01331,21.30199,0,0,8,0,0,5,0,1997,1,130,4,106.548996,0,10.65,8.63,84,78,53,6.15,5,-8,131.979,ctb0033-RO3111,-4,238,2764,0,0,0,0,0,1,1,0,0,0,0,0,0,25.304172574546968,57.60391489624478,17.09191252920825,15029,14302,15408,17725,16546,18361,14957,14304,15280,0,0,13,-3,0,172,1,0,51,0,17,0,6,149,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.48936678763179,-11.615890360128507]}"
39_00000000000000000a69_0,1,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,3,0,11.031357,40.828907,58.597855,61.554276,47.366768,21.838186,0,0,7,0,0,10,0,1997,0,127,4,139.27124,0,43.17,13.09,79,83,34,5.59,10,24,201.12123,ctb0033-RO3122,3,324,2161,0,32,0,0,0,1,1,0,0,0,0,0,0,21.009873715434388,66.86506222318509,12.125064061380524,15637,14127,16322,18132,16611,18541,15453,14160,15984,0,32,14,0,0,149,0,1,48,0,16,0,4,167,5,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.55431498267363,-11.031356604751931]}"
39_00000000000000000a6d_0,1,1,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,11.6277485,41.17982,58.626797,61.23519,46.788532,21.16242,0,0,8,0,0,5,6,1997,0,128,4,106.548996,0,10.65,8.63,106,58,33,6.15,24,-14,131.979,ctb0033-RO3126,1,178,2016,0,32,0,0,0,1,1,0,0,0,0,0,0,21.812362339311175,53.276530688587066,24.91110697210176,14115,14014,14093,17447,16028,17757,14182,14009,14170,0,32,13,2,0,132,0,1,47,0,8,0,2,137,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.23523339375438,-11.627748121878884]}"
39_00000000000000000a6f_0,1,1,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,11.618047,41.20371,58.67637,61.298523,46.84798,21.203009,0,0,7,0,0,7,2,1997,0,129,4,106.548996,0,10.65,8.63,83,30,28,6.15,2,-9,131.979,ctb0033-RO3128,0,214,2528,0,32,0,0,0,1,1,0,0,0,0,0,0,17.013606631414056,66.02530231147546,16.961091057110483,15004,14627,15457,17666,17251,18314,14928,14603,15317,0,32,12,5,0,125,0,1,48,0,13,0,5,126,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.298564621284804,-11.618046316810393]}"
39_00000000000000000a74_0,1,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,11.537198,41.03137,58.46147,61.096672,46.715397,21.16985,0,0,11,0,0,2,1,1997,0,132,4,106.548996,0,10.65,8.63,99,15,40,6.15,18,-9,131.979,ctb0033-RO3133,-7,250,2975,0,32,0,0,0,1,1,0,0,0,0,0,0,17.97059461771233,67.61933448467151,14.410070897616148,14824,14795,14838,17336,16728,18061,14803,14715,14807,0,32,12,-1,0,152,0,-3,48,0,19,0,7,127,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.09671317694315,-11.537197941239636]}"
39_00000000000000000a78_0,1,1,0,0,0,1,0,14,0,0,0,0,0,0,0,0,1,0,11.602955,41.125828,58.558968,61.17105,46.745945,21.151112,0,0,10,0,0,6,2,1997,0,127,4,106.548996,0,10.65,8.63,127,25,36,6.15,36,8,131.979,ctb0033-RO3137,2,220,3111,0,32,0,0,0,1,1,0,0,0,0,0,0,20.81037953956656,57.42031157197041,21.769308888463033,14310,12948,14625,17071,15425,17731,14332,13079,14618,0,32,13,-3,0,149,0,-3,49,0,13,0,5,149,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.17109368246824,-11.602954620037185]}"
39_00000000000000000a7c_0,1,1,0,0,0,0,0,16,0,0,0,1,0,0,0,0,3,0,11.491115,40.97016,58.401596,61.05436,46.702435,21.187979,0,0,7,0,0,3,1,1997,0,130,4,106.548996,0,10.65,8.63,107,29,33,6.15,-1,-1,131.979,ctb0033-RO3141,0,266,2209,0,32,0,0,0,1,1,0,0,0,0,0,0,24.393341645777593,50.42958297754119,25.17707537668122,14440,14134,14544,17700,16366,17998,14468,14147,14561,0,32,13,2,0,132,0,0,50,0,7,0,2,147,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.054402527061114,-11.491114367164304]}"
39_00000000000000000a82_0,1,1,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,11.355558,40.875023,58.36901,61.096672,46.807858,21.326195,0,0,6,0,0,8,1,1997,0,123,4,106.548996,0,10.65,8.63,107,59,26,6.15,-11,-1,131.979,ctb0033-RO3147,-1,301,2930,0,32,0,0,0,1,1,0,0,0,0,0,0,15.499410557960516,71.87240502211067,12.6281844199288,15376,14848,15488,18073,17335,18556,15257,14787,15351,0,32,12,2,0,126,0,0,47,0,7,0,2,132,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.09671317694315,-11.355558590790668]}"
39_00000000000000000a86_0,1,1,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,11.231052,40.754684,58.283363,61.0708,46.84897,21.420195,0,0,4,0,0,11,1,1997,0,127,4,106.548996,0,10.65,8.63,96,23,28,6.15,-49,-13,131.979,ctb0033-RO3151,-1,260,6025,0,32,0,0,0,1,1,0,0,0,0,0,0,17.95859186511282,69.13123103979892,12.910177095088265,14891,14252,14891,17927,16720,18705,14873,14269,14873,0,32,12,-4,0,128,0,-3,48,0,12,0,4,136,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.0708416967605,-11.231052092411701]}"
39_00000000000000000a8d_0,1,1,0,0,0,0,0,14,0,0,0,0,1,0,0,0,2,0,11.2006,40.667427,58.164635,60.950874,46.761246,21.385359,0,0,2,0,0,7,0,1997,0,126,4,139.27124,0,43.17,13.09,102,47,30,5.59,-15,-22,201.12123,ctb0033-RO3158,-12,239,1406,0,32,0,0,0,1,1,0,0,0,0,0,0,18.80983749872036,66.68819905649677,14.50196344478287,13302,13296,13266,17609,16052,17973,13467,13411,13436,0,32,12,-8,0,124,0,-2,47,0,42,0,15,151,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-60.95091660633055,-11.20059920428005]}"
39_00000000000000000a8e_0,1,1,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,11.160714,40.635563,58.14851,60.955727,46.785725,21.42216,0,0,4,0,0,7,1,1997,0,127,4,106.548996,0,10.65,8.63,114,45,29,6.15,-71,-10,131.979,ctb0033-RO3159,-1,190,1705,0,32,0,0,0,1,1,0,0,0,0,0,0,16.567547773096184,68.5620407987392,14.870411428164612,14439,14092,14516,17713,16099,18395,14463,14107,14550,0,32,12,-1,0,130,0,1,46,0,9,0,2,133,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-60.955767508864795,-11.160714005665145]}"
39_00000000000000000a93_0,1,1,0,0,0,0,0,10,0,0,0,1,0,0,0,0,3,0,11.455002,40.93469,58.37579,61.04574,46.713394,21.214672,0,0,6,0,0,4,3,1997,0,129,4,106.548996,0,10.65,8.63,104,23,30,6.15,-27,-16,131.979,ctb0033-RO3164,-5,264,2084,0,32,0,0,0,1,1,0,0,0,0,0,0,16.37903245324949,59.300641357055206,24.3203261896953,14686,14021,14753,17340,16394,18241,14665,14060,14744,0,32,12,-2,0,128,0,0,48,0,16,0,6,136,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.04577870033357,-11.4550020927427]}"
39_00000000000000000a95_0,1,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,5,0,11.383856,40.84862,58.29759,60.99696,46.707626,21.251081,0,0,9,0,0,6,0,1997,0,130,4,106.548996,0,10.65,8.63,124,69,46,6.15,-30,-12,131.979,ctb0033-RO3166,-3,367,2218,0,32,0,0,0,1,1,0,0,0,0,0,0,20.321674871562376,66.29550693061519,13.382818197822427,14849,14525,15218,17731,17263,18053,14809,14514,15114,0,32,13,0,0,179,0,-1,49,0,9,0,3,155,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-60.99700018040588,-11.383855522240435]}"
39_00000000000000000a99_0,1,1,0,0,0,0,0,10,0,0,0,0,1,0,0,0,1,0,11.303816,40.740356,58.19027,60.919613,46.681797,21.280603,0,0,4,0,0,13,2,1997,0,123,4,139.27124,0,43.17,13.09,118,70,29,5.59,39,31,201.12123,ctb0033-RO3170,-3,203,2155,0,32,0,0,0,1,1,0,0,0,0,0,0,21.477064321555147,59.032760818275285,19.490174860169564,14456,14530,14413,17965,16684,18543,14458,14497,14466,0,32,13,4,0,130,0,-27,48,0,41,0,8,168,9,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-60.91965523444319,-11.303815630425383]}"
39_00000000000000000a9c_0,1,0,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,11.22701,40.61512,58.051193,60.803463,46.62092,21.287588,0,0,7,0,0,9,2,1997,0,128,4,106.548996,0,10.65,8.63,91,50,49,6.15,36,5,131.979,ctb0033-RO3173,-3,334,5884,0,32,0,0,0,1,1,0,0,0,0,0,0,19.646368174525392,64.92076743331371,15.432864392160903,14754,14877,14659,18268,17052,18480,14733,14797,14673,0,32,13,8,0,182,0,-6,47,0,26,0,10,158,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-60.80350306820654,-11.227009673633166]}"
39_00000000000000000aa3_0,1,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,3,0,11.452307,40.841553,58.220856,60.867332,46.561207,21.126177,0,0,5,0,0,4,0,1997,0,131,4,139.27124,0,43.17,13.09,117,89,48,5.59,-14,30,201.12123,ctb0033-RO3180,-2,251,3335,0,32,0,0,0,1,1,0,0,0,0,0,0,20.57610493392566,52.15128145573167,27.272613610342667,14662,14824,14621,18500,17401,18571,14676,14769,14644,0,32,14,-5,0,167,0,-11,51,0,20,0,6,160,3,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-60.86737328490743,-11.452307146890341]}"
39_00000000000000000aaa_0,1,1,0,0,0,0,0,9,0,0,0,0,1,0,0,0,3,0,11.460662,40.61169,57.824272,60.401646,46.15612,20.881935,0,0,5,0,0,11,2,1997,0,123,4,94.94,0,29.4314,8.92436,106,38,24,3.80972,-8,-21,137.10548,ctb0033-RO3187,13,318,4396,0,32,0,0,0,1,1,0,0,0,0,0,0,16.84484938876938,66.98548752578206,16.16966308544855,14735,14989,14701,18333,17708,18436,14692,14916,14707,0,32,13,-8,0,127,0,1,43,0,41,0,15,172,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-60.401686641619875,-11.460661479032652]}"
39_00000000000000000ae4_0,1,1,0,0,0,0,0,25,0,0,0,1,0,0,0,0,0,0,8.895343,39.24222,57.936428,62.049076,48.879982,23.928617,0,0,6,0,0,6,3,1997,0,119,4,120.79,0,12.079,9.78399,141,23,27,6.97498,35,-1,149.62798,ctb0033-RO3251,-2,110,4180,0,32,0,0,0,1,1,0,0,0,0,0,0,32.29238346018589,51.70264089940526,16.00497564040885,14657,14443,14541,18157,17641,18490,14658,14464,14572,0,32,12,3,0,117,0,1,40,0,12,0,4,164,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.049107041166664,-8.895342522172534]}"
39_00000000000000000b48_0,1,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,0,0,8.817728,40.150795,59.546196,63.96518,50.56876,24.97079,0,0,5,0,0,2,8,1997,0,126,4,106.548996,0,10.65,8.63,106,60,39,6.15,8,-17,131.979,ctb0033-RO3351,-9,84,3501,0,32,0,0,0,1,1,0,0,0,0,0,0,39.7212096727833,39.049278258215864,21.22951206900083,14768,13748,15003,17829,17385,18516,14745,13851,14959,0,32,15,4,0,137,0,0,42,0,26,0,10,166,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.9652135421936,-8.817728081624608]}"
39_00000000000000000c25_0,1,0,0,0,0,0,0,20,0,0,0,1,0,0,0,1,0,0,8.165012,39.04216,58.28932,62.89098,49.976414,24.985804,0,0,6,0,0,0,4,1997,0,121,4,94.0,0,9.4,7.614,121,14,29,5.428,22,32,116.442,ctb0033-RO3581,0,77,4011,0,32,0,0,0,1,1,0,0,0,0,0,0,21.720355850932165,49.573575828868414,28.706068320199428,14154,14046,13988,18034,17791,18426,14235,14129,14096,0,32,12,-3,0,134,0,2,40,0,12,0,4,136,5,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.89100812544348,-8.165012196183364]}"
39_00000000000000000c26_0,1,1,0,0,0,0,0,20,0,0,0,1,0,0,0,2,0,0,8.163934,39.056595,58.314754,62.92116,50.00294,25.002096,0,0,4,0,0,3,9,1997,0,115,4,133.9218,0,13.39,10.85,110,44,28,7.73,-10,-4,165.8918,ctb0033-RO3582,-2,63,3609,0,32,0,0,0,1,1,0,0,0,0,0,0,37.764259747614794,38.4727131086655,23.763027143719697,14705,14306,14851,18138,17329,18443,14698,14334,14826,0,32,13,2,0,123,0,2,42,0,10,0,3,447,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.92119151898989,-8.163934217842419]}"
39_00000000000000000c2a_0,1,0,0,0,0,0,0,21,0,0,0,1,0,0,0,2,0,0,8.218911,39.099937,58.336014,62.913345,49.968227,24.950796,0,0,3,0,0,2,10,1997,0,120,4,106.69,0,10.669,8.64189,143,17,29,6.16078,-37,-4,132.16167,ctb0033-RO3586,0,84,2953,0,32,0,0,0,1,1,0,0,0,0,0,0,24.390356253063313,48.66485631827363,26.944787428663076,14794,14759,15055,17991,17769,18406,14766,14732,14995,0,32,12,0,0,130,0,0,39,0,0,0,0,151,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.913376176018055,-8.218911113230535]}"
39_00000000000000000c2b_0,1,0,0,0,0,0,0,26,0,0,0,1,0,0,0,0,0,0,8.218641,39.112465,58.35745,62.938408,49.989937,24.963785,0,0,5,0,0,2,3,1997,0,120,5,106.69,0,10.669,8.64189,122,33,27,6.16078,-1,-10,132.16167,ctb0033-RO3587,-3,82,2727,0,32,0,0,0,1,1,0,0,0,0,0,0,27.592823187177334,47.94814678211277,24.459030030709897,14883,14746,15168,18189,17955,18496,14847,14728,15092,0,32,13,2,0,125,0,4,40,0,15,0,4,213,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.93843917244499,-8.218641618645298]}"
39_00000000000000000c35_0,1,1,0,0,0,0,0,29,0,0,0,1,0,0,0,0,0,0,8.104915,39.017593,58.30466,62.94434,50.052933,25.064693,0,0,5,0,0,3,6,1997,0,120,7,98.7,0,9.87,7.9947,115,27,27,5.6994,-17,8,122.2641,ctb0033-RO3597,0,77,3632,0,32,0,0,0,1,1,0,0,0,0,0,0,27.83553873567713,48.68789692150878,23.476564342814097,15548,14536,15328,18309,16829,18576,15402,14505,15224,0,32,16,-2,0,125,0,4,41,0,7,0,3,200,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.944368053320176,-8.104914903675768]}"
39_00000000000000000c36_0,1,1,0,0,0,0,0,30,0,0,0,1,0,0,0,0,0,0,8.167707,39.082478,58.35495,62.96563,50.039295,25.021482,0,0,5,0,0,3,8,1997,0,119,4,101.05,0,10.105,8.18505,118,12,28,5.8351,0,15,125.17515,ctb0033-RO3598,0,83,3471,0,32,0,0,0,1,1,0,0,0,0,0,0,18.545563122061576,65.5912187161037,15.86321816183474,14821,14821,14503,18107,17783,18509,14783,14783,14542,0,32,12,0,0,125,0,0,39,0,1,0,0,126,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.96565812555381,-8.167707142035722]}"
39_00000000000000000c37_0,1,1,0,0,0,0,0,26,0,0,0,0,1,0,0,1,0,0,8.17148,39.148144,58.462414,63.08825,50.142918,25.080654,0,0,3,0,0,2,9,1997,0,117,5,91.65,0,28.4115,8.6151,119,31,31,3.6777,7,7,132.3543,ctb0033-RO3599,-1,59,1879,0,32,0,0,0,1,1,0,0,0,0,0,0,23.772005403096102,48.87244480556886,27.355549791335044,14700,14500,14548,18053,17526,18441,14676,14507,14579,0,32,12,0,0,124,0,0,40,0,3,0,1,128,0,1997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.08827816183613,-8.171480066229023]}"
