system:index,Amazonia,Area_Estavel,Caatinga,Campinarana,Cerrado,Contato_Ecotono_e_Encrave,Estepe,Ferralsols,Floresta_Estacional_Decidual,Floresta_Estacional_Semidecidual,Floresta_Estacional_Sempre_Verde,Floresta_Ombrofila_Aberta,Floresta_Ombrofila_Densa,Floresta_Ombrofila_Mista,Formacao_Pioneira,Histosols,Humisols,Mata_Atlantica,OGC_0,OGC_0_53,OGC_1_03,OGC_1_57,OGC_2_10,OGC_2_60,Pampa,Pantanal,Sandysols,Savana,Savana_Estepica,Thinsols,Wetsols,ano,bdod,black_soil_prob,cagb,cbgb,cdw,cec,cfvo,clayminerals,clitter,convergence,cti,ctotal,dataset_id,eastness,elevation,estoque,lv1_Humid_subtropical_zone,lv1_Tropical,lv2_monsoon,lv2_oceanic_climate_without_sry_season,lv2_with_dry_summer,lv2_with_dry_winter,lv2_with_dry_winter_1,lv2_without_dry_season,lv3_with_hot_summer,lv3_with_temperate_summer,mapbiomas_clay_v002,mapbiomas_sand_v002,mapbiomas_silt_v002,nitrogen,northness,oxides,pcurv,phh2o,roughness,slope,soc,spi,.geo
00000000000000001d6b_0,1,1,0,0,0,0,0,26,0,0,0,0,1,0,0,0,0,0,0.7000122,-26.95359,-46.23849,-54.133244,-46.95096,-28.15831,0,0,1,0,0,0,1,1984,122,4,140.53,43.5643,13.20982,88,124,25,5.63914,15,66,202.94325,ctb0710-41,3,324,4019,0,1,1,0,0,0,0,0,0,0,29.288458139669633,55.141328844380325,15.570213015950046,18,-2,116,-7,45,19,5,168,67,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-54.133242589033856,0.7000121851501353]}"
00000000000000001d6c_0,1,1,0,0,0,0,0,27,0,0,0,1,0,0,0,2,0,0,1.2500507,-29.322332,-50.764362,-59.716637,-52.036797,-31.4739,0,0,11,0,0,1,5,1984,125,5,110.45,11.045,8.94645,95,119,23,6.3779,-19,-14,136.81935,ctb0710-6,3,142,2115,0,1,0,0,0,0,0,1,0,0,20.507040012713038,69.54503649703334,9.947923490253638,12,0,120,0,46,8,3,139,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-59.716631405950324,1.2500506336165182]}"
00000000000000001d6d_0,1,1,0,0,0,0,0,54,0,0,0,0,1,0,0,0,0,0,1.8833629,-27.614853,-48.476536,-57.433212,-50.393745,-30.856674,0,0,2,0,0,3,2,1984,120,14,162.15,50.2665,15.2421,127,163,26,6.5067,37,-7,234.1653,ctb0710-9,8,457,3533,0,1,0,0,0,0,0,1,0,0,53.96308103228642,18.90192679582744,27.134992171886147,16,9,126,-4,42,43,14,201,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-57.43320378524692,1.8833629089207813]}"
00000000000000001d6e_0,1,1,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,1.0333769,30.609123,50.779182,58.38344,49.7269,28.82981,0,0,6,0,0,1,2,1984,122,4,139.12,43.1272,13.07728,93,40,27,5.58256,-31,-25,200.90704,ctb0711-17,-6,135,3247,0,1,0,0,0,0,0,1,0,0,52.33705343467807,18.291644410116056,29.371302155205875,17,8,130,4,42,30,11,146,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-58.383441692788544,-1.0333769870868927]}"
00000000000000001d6f_0,1,1,0,0,0,0,0,58,0,0,0,0,1,0,0,0,0,0,1.2166333,30.537762,50.485085,57.93338,49.24623,28.442978,0,0,3,0,0,1,2,1984,121,6,129.72,40.2132,12.19368,110,31,28,5.20536,-39,-21,187.33224,ctb0711-19,-2,93,4559,0,1,0,0,0,0,0,1,0,0,65.9375867093034,14.097149096814455,19.96526419388215,17,-4,131,6,43,25,6,155,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-57.93338573544466,-1.2166333050472762]}"
00000000000000001d70_0,1,1,0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0,0.31679088,29.06757,48.85073,56.566776,48.528,28.52186,0,0,1,0,0,1,1,1984,120,4,141.47,43.8557,13.29818,96,64,27,5.67686,-52,-15,204.30074,ctb0711-25,-3,185,5206,0,1,0,0,0,0,0,1,0,0,52.91540853356622,29.742608097069834,17.34198336936394,18,0,127,9,40,15,3,158,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.56677869371363,-0.3167908849447514]}"
00000000000000001d71_0,1,1,0,0,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0.1666824,28.675245,48.32941,56.04989,48.159504,28.387949,0,0,2,0,0,1,1,1984,118,4,147.11,45.6041,13.82834,113,210,24,5.90318,33,10,212.44562,ctb0711-29,-4,189,3648,0,1,0,0,0,0,0,1,0,0,31.301572638685656,57.255435394614786,11.442991966699573,21,3,121,0,40,16,5,164,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.049888079231266,-0.16668240096837916]}"
00000000000000001d72_0,1,1,0,0,0,0,0,54,0,0,0,0,1,0,0,0,0,0,1.4998721,30.179182,49.610703,56.75003,48.083496,27.596813,0,0,2,0,0,0,0,1984,122,4,121.73,37.7363,11.44262,90,36,33,4.88474,24,16,175.79366,ctb0711-32,3,49,7141,0,1,0,0,0,0,0,1,0,0,19.841262246175255,72.7151335182792,7.443604235545538,16,0,136,-5,41,17,4,159,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.750035011674015,-1.4998721141301612]}"
00000000000000001d73_0,1,1,0,0,0,0,0,62,0,0,0,0,1,0,0,2,0,0,3.316535,32.099125,51.13787,57.4499,47.761143,26.38939,0,0,4,0,0,1,2,1984,123,5,120.79,37.4449,11.35426,86,16,30,4.84702,-18,-2,174.43617,ctb0711-49,0,36,2223,0,1,0,0,0,0,0,1,0,0,60.77675828930526,28.95319294320325,10.270048767491485,14,-1,115,1,38,3,1,178,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-57.44991244953154,-3.31653511320507]}"
00000000000000001d74_0,1,1,0,0,0,0,0,13,0,0,0,0,1,0,0,0,1,0,0.6498862,30.380827,50.75609,58.583405,50.09423,29.261686,0,0,3,0,0,3,0,1984,118,4,149.46,46.3326,14.04924,89,35,25,5.99748,-22,-28,215.83932,ctb0711-5,-14,217,4374,0,1,0,0,0,0,0,1,0,0,46.957963908751914,23.573254719386387,29.468781371861695,21,-21,124,9,39,72,26,193,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-58.583406675033544,-0.64988619229627]}"
00000000000000001d75_0,1,1,0,0,0,1,0,64,0,0,0,0,0,0,0,1,0,0,2.2167277,30.88099,50.118965,56.916576,47.861935,27.064562,0,0,7,0,0,3,1,1984,121,10,100.4108,22.09,11.05,99,8,29,16.31,3,-9,149.8608,ctb0711-50,1,62,9186,0,1,0,0,0,0,0,1,0,0,41.856644456165704,46.14000516348954,12.003350380344747,16,-3,129,-1,38,18,5,219,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.91658266534978,-2.2167277108575387]}"
00000000000000001d76_0,1,1,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,2.033202,29.459005,47.888214,54.433453,45.81804,25.95853,0,0,42,0,0,4,4,1984,121,6,100.4108,22.09,11.05,119,29,27,16.31,-11,-7,149.8608,ctb0711-57,0,77,4847,0,1,1,0,0,0,0,0,0,0,8.190831251199269,87.28256658234521,4.52660216645553,14,0,141,0,42,3,0,185,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-54.43345955698659,-2.033201898311921]}"
00000000000000001d78_0,1,1,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0.23324756,29.996693,50.50086,58.53328,50.263176,29.59479,0,0,2,0,0,2,1,1984,119,4,140.06,43.4186,13.16564,100,71,28,5.62028,52,1,202.26453,ctb0711-6,0,165,4435,0,1,0,0,0,0,0,1,0,0,41.44452226227664,21.230578708735308,37.32489902898804,18,2,125,0,39,6,2,149,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-58.53328068217968,-0.23324756352163512]}"
00000000000000001d7f_0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,9.949875,44.502617,65.83327,70.59986,55.703186,27.373596,0,0,0,0,0,0,2,1984,124,4,97.76,9.776,7.91856,186,25,23,5.64512,-30,-19,121.09968,ctb0713-15,4,282,2890,0,1,0,0,0,0,0,1,0,0,22.041795907040022,29.71647554427546,48.24172854868452,15,0,126,1,51,17,5,138,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.59990073611516,-9.94987483420044]}"
00000000000000001d83_0,1,1,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,8.866776,42.8917,64.13439,69.26668,55.107002,27.627226,0,0,1,0,0,1,38,1984,118,4,117.2932,11.73,9.5,121,8,29,6.77,-63,-11,145.2932,ctb0713-19,0,157,2999,0,1,1,0,0,0,0,0,0,0,37.99977265046116,16.289794514795965,45.71043283474287,18,-3,129,2,45,7,3,161,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.26671102295337,-8.866776096137535]}"
00000000000000001d85_0,1,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,9.766619,43.72563,64.69289,69.38337,54.749382,26.912092,0,0,1,0,0,2,1,1984,124,4,91.18,9.118,7.38558,107,12,26,5.26516,-36,-14,112.94874,ctb0713-21,-3,237,2961,0,1,1,0,0,0,0,0,0,0,35.96365516306677,20.653300002876517,43.38304483405672,11,1,133,3,46,12,4,108,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.3834021783605,-9.766618516240058]}"
00000000000000001d86_0,1,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,10.416639,44.268124,64.99501,69.349945,54.38973,26.335579,0,0,1,0,0,2,1,1984,122,4,86.48,8.648,7.00488,99,63,24,4.99376,0,-8,107.12664,ctb0713-23,-2,274,2256,0,1,0,0,0,0,0,1,0,0,17.33868503515909,60.39926860672712,22.262046358113786,11,4,132,-4,53,15,5,109,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.34998484979126,-10.416639455828943]}"
00000000000000001d87_0,1,1,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,10.666731,44.661587,65.42364,69.70002,54.563744,26.298513,0,0,2,0,0,4,3,1984,125,4,94.0,9.4,7.614,127,44,23,5.428,43,-1,116.442,ctb0713-24,-4,261,3962,0,1,0,0,0,0,0,1,0,0,29.65535089910193,20.6205201322351,49.724128968662974,12,1,125,-3,52,16,4,134,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.70005831601263,-10.666730430927817]}"
00000000000000001d88_0,1,1,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,10.933261,45.162487,66.01837,70.233345,54.887123,26.340584,0,0,5,0,0,2,3,1984,123,6,93.53,9.353,7.57593,145,57,24,5.40086,-10,-13,115.85979,ctb0713-25,3,352,2527,0,1,0,0,0,0,0,1,0,0,30.08303444354763,24.85258103849384,45.06438451795852,14,2,128,2,45,12,4,126,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.23338810019439,-10.93326057572608]}"
00000000000000001d89_0,1,1,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,10.900113,44.55696,65.025856,69.09985,53.928356,25.792126,0,0,2,0,0,2,1,1984,123,4,78.49,24.3319,7.37806,108,46,27,3.14962,-14,-13,113.34958,ctb0713-26,2,265,2953,0,1,0,0,0,0,0,1,0,0,19.240892437032294,48.04979568473304,32.70931187823468,10,0,131,3,40,16,2,104,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.09989387469237,-10.90011274174207]}"
00000000000000001d8a_0,1,1,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,8.116773,41.754063,62.92055,68.3,54.65673,27.780714,0,0,2,0,0,0,6,1984,120,4,134.42,13.442,10.88802,224,10,25,7.76204,8,0,166.51205,ctb0713-28,-1,133,2594,0,1,0,0,0,0,0,1,0,0,18.2042805418469,31.08729585631175,50.708423601841346,11,0,120,-1,41,4,1,149,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.30003394571236,-8.116772665426145]}"
00000000000000001d8b_0,1,1,0,0,0,0,0,40,0,0,0,0,1,0,0,0,0,0,8.3334465,41.940563,63.030846,68.3,54.546432,27.594213,0,0,1,0,0,0,5,1984,122,4,140.53,43.5643,13.20982,110,8,25,5.63914,-37,-8,202.94325,ctb0713-29,0,201,4744,0,1,1,0,0,0,0,0,0,0,34.995267292930606,46.94088152484518,18.06385118222422,11,0,118,0,37,3,1,127,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.30003394571236,-8.333446311955772]}"
00000000000000001d8d_0,1,1,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,8.233464,41.5575,62.477745,67.716545,54.095127,27.383274,0,0,3,0,0,1,6,1984,124,4,137.71,42.6901,12.94474,118,11,27,5.52598,47,7,198.87082,ctb0713-30,0,157,2011,0,1,0,0,0,0,0,1,0,0,22.79842311776916,44.564544175279664,32.63703270695118,12,0,124,-1,40,3,1,130,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-67.71657816867672,-8.233463820833272]}"
00000000000000001d8e_0,1,1,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,8.566559,42.08181,63.04907,68.18331,54.327328,27.334164,0,0,2,0,0,1,3,1984,121,4,119.38,11.938,9.66978,113,6,24,6.89356,-22,-3,147.88133,ctb0713-31,1,171,1600,0,1,1,0,0,0,0,0,0,0,38.9317362464631,19.707895366349685,41.3603683871872,13,-5,117,-1,43,15,5,121,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.18334279030523,-8.566559128184789]}"
00000000000000001d8f_0,1,1,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,8.616685,42.150333,63.117496,68.23317,54.344727,27.316397,0,0,2,0,0,0,2,1984,122,4,134.42,13.442,10.88802,116,10,23,7.76204,-6,-5,166.51205,ctb0713-32,-2,140,1989,0,1,1,0,0,0,0,0,0,0,18.53914564243759,66.18612328343977,15.274731074122652,11,0,113,0,39,6,2,112,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.23319928857386,-8.61668512103866]}"
00000000000000001d90_0,1,1,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,8.983198,42.83072,63.921097,68.95002,54.77518,27.365828,0,0,5,0,0,2,6,1984,122,4,83.19,8.319,6.73839,118,36,24,4.80378,22,23,103.05117,ctb0713-33,-1,179,6427,0,1,1,0,0,0,0,0,0,0,35.06091851672757,21.48424004889131,43.45484143438111,20,-1,127,-3,44,11,3,175,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.95005488530124,-8.983197756959424]}"
00000000000000001d91_0,1,1,0,0,0,0,0,41,0,0,0,0,1,0,0,0,0,0,8.916633,42.45104,63.34209,68.31671,54.263947,27.100744,0,0,1,0,0,1,2,1984,123,4,105.75,32.7825,9.9405,114,12,26,4.2435,-37,-7,152.7165,ctb0713-34,-1,215,3617,0,1,1,0,0,0,0,0,0,0,20.113561172409046,65.52944922268338,14.356989604907566,12,-1,119,0,40,6,2,126,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.31674260999698,-8.916632594406167]}"
00000000000000001d96_0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,9.316832,42.87178,63.67478,68.466545,54.1892,26.832548,0,0,2,0,0,2,3,1984,127,4,106.548996,10.65,8.63,95,10,42,6.15,49,19,131.979,ctb0713-39,-3,201,5996,0,1,1,0,0,0,0,0,0,0,28.69780255934738,42.71959507286943,28.582602367783196,15,3,155,-7,40,21,5,148,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.4665815993881,-9.316832053481413]}"
00000000000000001d97_0,1,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,8.049938,42.986065,65.06701,70.83325,56.87122,29.127758,0,0,1,0,0,2,3,1984,121,4,133.9218,13.39,10.85,149,49,34,7.73,14,-2,165.8918,ctb0713-4,-5,236,1450,0,1,0,0,0,0,0,1,0,0,26.77412218825704,41.79508169497531,31.430796116767656,14,-8,155,-3,47,29,10,244,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83328304692941,-8.049938008287652]}"
00000000000000001d98_0,1,1,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,9.549945,43.28452,64.15206,68.88319,54.429153,26.843983,0,0,1,0,0,0,1,1984,123,4,92.12,9.212,7.46172,87,16,25,5.31944,-30,-12,114.11316,ctb0713-42,-1,191,3979,0,1,1,0,0,0,0,0,0,0,33.3022383113711,20.319718744189526,46.37804294443937,14,0,122,5,45,8,2,125,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.88322022816274,-9.54994486971043]}"
00000000000000001d99_0,1,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,9.333271,42.885933,63.68315,68.466545,54.180832,26.8184,0,0,2,0,0,1,2,1984,126,4,106.548996,10.65,8.63,119,18,44,6.15,-44,-2,131.979,ctb0713-43,3,209,2753,0,1,1,0,0,0,0,0,0,0,33.49041843361443,21.73379630787617,44.77578525850941,15,-1,156,0,44,11,3,137,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.4665815993881,-9.333271223180802]}"
00000000000000001d9b_0,1,1,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,9.700053,43.06596,63.64044,68.20001,53.76471,26.36702,0,0,1,0,0,1,3,1984,124,4,90.24,9.024,7.30944,103,48,27,5.21088,22,44,111.78432,ctb0713-45,1,174,5204,0,1,1,0,0,0,0,0,0,0,41.266183148473225,15.086177186070454,43.647639665456325,17,0,129,-3,46,5,1,156,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.20005145458985,-9.700053353686801]}"
00000000000000001d9e_0,1,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,10.116692,43.19548,63.465145,67.74996,53.16524,25.779305,0,0,3,0,0,2,2,1984,130,4,128.2769,39.77,12.06,126,46,37,5.15,28,0,185.25691,ctb0713-49,1,179,3792,0,1,1,0,0,0,0,0,0,0,23.938188890445577,34.22001993893193,41.84179117062249,14,0,156,-2,49,7,2,145,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-67.74999549724598,-10.116691982461436]}"
00000000000000001d9f_0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,1,0,0,8.049938,42.93517,64.98095,70.73327,56.78516,29.076862,0,0,4,0,0,1,7,1984,122,5,133.9218,13.39,10.85,132,5,42,7.73,14,16,165.8918,ctb0713-5,0,177,6166,0,1,0,0,0,0,0,1,0,0,28.08948830708805,38.958295896451446,32.95221579646051,16,-2,158,-2,60,8,2,211,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7333005558069,-8.049938008287652]}"
00000000000000001da1_0,1,1,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,10.299949,43.65859,64.07478,68.34985,53.588306,25.926935,0,0,0,0,0,1,4,1984,121,4,93.53,9.353,7.57593,88,65,26,5.40086,-2,-2,115.85979,ctb0713-51,0,200,1718,0,1,1,0,0,0,0,0,0,0,24.12048907465413,27.79352025752552,48.085990667820354,10,0,127,0,46,4,0,97,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.34989044398098,-10.299948300421818]}"
00000000000000001da3_0,1,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,10.433348,44.08743,64.67366,68.96673,54.05137,26.126123,0,0,2,0,0,3,2,1984,122,4,96.82,30.0142,9.10108,114,73,22,3.88516,-20,-19,139.82043,ctb0713-53,0,273,1874,0,1,1,0,0,0,0,0,0,0,23.28130251680792,47.01511771299502,29.70357977019707,10,4,120,3,51,15,5,97,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.96676354958586,-10.433348120113568]}"
00000000000000001da4_0,1,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,1,0,10.433348,43.42565,63.55466,67.66669,52.93237,25.464355,0,0,2,0,0,0,2,1984,129,4,128.2769,39.77,12.06,155,43,42,5.15,-4,4,185.25691,ctb0713-54,0,223,2932,0,1,1,0,0,0,0,0,0,0,14.228934092897482,70.54889009856751,15.222175808535003,13,0,155,0,43,2,0,134,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-67.6667216704081,-10.433348120113568]}"
00000000000000001da5_0,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,10.650022,43.934532,64.210075,68.299995,53.36719,25.600233,0,0,1,0,0,4,0,1984,128,4,128.2769,39.77,12.06,90,38,46,5.15,37,-6,185.25691,ctb0713-55,-3,195,2760,0,1,1,0,0,0,0,0,0,0,13.502923870052037,59.15213672103701,27.34493940891095,12,3,164,-2,42,15,5,130,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.30003394571236,-10.650021766643196]}"
00000000000000001da6_0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,10.683169,43.86978,64.069214,68.11674,53.19258,25.478416,0,0,3,0,0,1,2,1984,129,4,128.2769,39.77,12.06,96,18,47,5.15,-35,-13,185.25691,ctb0713-56,2,200,3442,0,1,1,0,0,0,0,0,0,0,15.603268000633522,66.16454454843193,18.232187450934532,12,-5,164,0,41,15,6,125,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.11677762775197,-10.683169600627206]}"
00000000000000001da8_0,1,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,10.566748,43.616886,63.75177,67.81679,52.993668,25.425943,0,0,2,0,0,3,1,1984,127,4,128.2769,39.77,12.06,90,40,45,5.15,-4,4,185.25691,ctb0713-58,3,207,4440,0,1,1,0,0,0,0,0,0,0,24.011575130614947,48.57665862278533,27.411766246599722,14,-5,168,4,46,18,6,155,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-67.81683015438446,-10.566747939805317]}"
00000000000000001da9_0,1,0,0,0,0,0,0,8,0,0,0,0,1,0,0,1,0,0,10.583187,43.554623,63.63093,67.66668,52.856094,25.335382,0,0,2,0,0,0,1,1984,130,4,128.2769,39.77,12.06,246,32,51,5.15,1,-9,185.25691,ctb0713-59,4,206,2213,0,1,1,0,0,0,0,0,0,0,22.78284697986463,58.89852501210034,18.318628008035027,12,0,171,0,42,9,4,176,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-67.6667216704081,-10.583187109504703]}"
00000000000000001dae_0,1,1,0,0,0,0,0,6,0,0,0,0,1,0,0,0,2,0,10.9168215,44.48656,64.89101,68.933304,53.776493,25.692965,0,0,3,0,0,4,1,1984,123,4,128.2769,39.77,12.06,108,48,26,5.15,-4,-6,185.25691,ctb0713-64,3,260,4470,0,1,0,0,0,0,0,1,0,0,21.2078668559867,35.621812856040144,43.17032028797315,12,0,124,3,45,11,3,132,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.93334622101662,-10.916821406026692]}"
00000000000000001daf_0,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,1,0,10.9168215,44.45268,64.83371,68.86674,53.7192,25.65908,0,0,3,0,0,3,2,1984,123,4,128.2769,39.77,12.06,90,58,44,5.15,-3,-8,185.25691,ctb0713-65,-2,275,2880,0,1,0,0,0,0,0,1,0,0,22.008194452757817,50.973219756101585,27.0185857911406,11,0,167,0,43,6,2,119,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.86678105846336,-10.916821406026692]}"
00000000000000001db1_0,1,1,0,0,0,0,0,8,0,0,0,0,1,0,0,0,1,0,11.000095,44.447945,64.746895,68.71663,53.547604,25.510994,0,0,3,0,0,2,2,1984,122,4,128.2769,39.77,12.06,108,40,29,5.15,-25,-12,185.25691,ctb0713-67,-2,195,2813,0,1,0,0,0,0,0,1,0,0,19.24713633671078,41.00596621607412,39.7468974472151,11,-2,126,3,50,10,3,117,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.71667257448699,-11.000095232864574]}"
00000000000000001db2_0,1,1,0,0,0,0,0,7,0,0,0,0,1,0,0,0,1,0,8.166629,41.143703,61.84131,67.01667,53.526737,27.084538,0,0,2,0,0,0,4,1984,121,4,128.31,39.7761,12.06114,125,7,25,5.14878,-6,44,185.29602,ctb0713-68,0,115,6285,0,1,0,0,0,0,0,1,0,0,22.4617889539185,33.29767935279632,44.24053169328517,14,-1,120,-1,37,4,1,158,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-67.01670073081921,-8.166629163694779]}"
00000000000000001db3_0,1,1,0,0,0,0,0,47,0,0,0,0,1,0,0,0,0,0,8.449868,41.599586,62.34411,67.43331,53.741173,27.052826,0,0,2,0,0,3,2,1984,123,4,127.37,39.4847,11.97278,109,39,25,5.11106,-14,-20,183.93854,ctb0713-70,8,103,4800,0,1,0,0,0,0,0,1,0,0,44.734215211623564,21.56287049402124,33.702914294355196,16,-8,127,-5,38,35,13,159,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-67.43333935959384,-8.449867972777664]}"
00000000000000001db5_0,1,1,0,0,0,0,0,6,0,0,0,0,1,0,0,1,0,0,8.433429,41.21216,61.70456,66.70001,53.118362,26.693703,0,0,2,0,0,0,4,1984,121,4,144.29,44.7299,13.56326,112,14,24,5.79002,-68,-8,208.37318,ctb0713-73,0,138,4296,0,1,0,0,0,0,0,1,0,0,11.874826347738985,75.1867992996503,12.938374352610705,13,0,114,0,38,2,0,140,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-66.70004459316708,-8.433428803078275]}"
00000000000000001db8_0,1,0,0,0,0,0,0,9,0,0,0,0,1,0,0,1,0,0,8.96595,41.933502,62.420315,67.21663,53.29196,26.498316,0,0,4,0,0,2,5,1984,122,4,90.51219,28.06,8.51,210,17,45,3.63,-31,-3,130.71219,ctb0713-77,0,135,5902,0,1,1,0,0,0,0,0,0,0,33.26914330807042,31.03049494672694,35.70036174520264,14,0,162,1,41,2,0,181,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-67.21666571306422,-8.96595010350433]}"
00000000000000001db9_0,1,1,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,9.016615,41.71413,62.001427,66.70001,52.821495,26.191727,0,0,3,0,0,2,3,1984,122,4,114.21,35.4051,10.73574,101,33,25,4.58298,38,3,164.93382,ctb0713-78,-1,133,3554,0,1,1,0,0,0,0,0,0,0,26.08770788155091,42.55418483038944,31.358107288059646,13,1,115,-1,37,7,2,133,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-66.70004459316708,-9.01661508552867]}"
00000000000000001dba_0,1,1,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,9.183433,41.976517,62.287224,66.933395,52.937458,26.16694,0,0,2,0,0,1,1,1984,123,4,79.9,24.769,7.5106,95,35,25,3.2062,29,34,115.3858,ctb0713-79,2,119,9193,0,1,1,0,0,0,0,0,0,0,36.194650389066005,26.832371453340027,36.97297815759397,16,0,124,-1,38,6,2,163,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-66.93342690398133,-9.183432233789667]}"
00000000000000001dbb_0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8.066647,42.90716,64.91778,70.649994,56.70498,29.020092,0,0,1,0,0,0,3,1984,122,4,139.59,13.959,11.30679,127,1,26,8.06058,23,4,172.91637,ctb0713-8,-1,190,1596,0,1,0,0,0,0,0,1,0,0,23.373259189495467,35.103262490745664,41.523478319758865,14,0,127,-2,48,6,1,141,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.65002672896902,-8.066646672572276]}"
