system:index,Amazonia,Area_Estavel,Caatinga,Campinarana,Cerrado,Contato_Ecotono_e_Encrave,Estepe,Ferralsols,Floresta_Estacional_Decidual,Floresta_Estacional_Semidecidual,Floresta_Estacional_Sempre_Verde,Floresta_Ombrofila_Aberta,Floresta_Ombrofila_Densa,Floresta_Ombrofila_Mista,Formacao_Pioneira,Histosols,Humisols,Mata_Atlantica,Pampa,Pantanal,Sandysols,Savana,Savana_Estepica,Thinsols,Wetsols,ano,antropico,bdod,black_soil_prob,cagb,campoAlagado-areaPantanosa,cbgb,cdw,cec,cfvo,clayminerals,clitter,convergence,cti,ctotal,dataset_id,eastness,elevation,estoque,evi_mean,formacaoCampestre,formacaoFlorestal,formacaoSavanica,latitude,lavouras,longitude,lv1_Humid_subtropical_zone,lv1_Tropical,lv2_monsoon,lv2_oceanic_climate_without_sry_season,lv2_with_dry_summer,lv2_with_dry_winter,lv2_without_dry_season,lv3_with_hot_summer,lv3_with_temperate_summer,mapbiomas_clay_v003,mapbiomas_sand_v003,mapbiomas_silt_v003,mapbiomas_v001_1984,mosaicoDeUsos,natural,ndvi_mean,nitrogen,northness,outrasFormacoesFlorestais,oxides,pastagem,pcurv,phh2o,restingas,roughness,savi_mean,silvicultura,slope,soc,spi,year,.geo
0000000000000000010c,0,1,0,0,0,0,0,19,0,1,0,0,0,0,0,0,3,1,0,0,4,0,0,3,10,1986,21,127,9,96.5,0,22.68,2.98,126,72,55,3.63,19,-6,125.79,ctb0832-183,2,109,643,1,0,0,0,16199,0,7066,0,1,0,0,0,1,0,0,0,35.34287361425839,38.5564856841621,26.100640701579504,44,0,0,0,17,0,0,163,21,-1,55,0,5,0,0,2,159,0,1986,"{""type"":""Point"",""coordinates"":[-41.86665585934022,-21.19992643390301]}"
0000000000000000010d,0,1,0,0,0,0,0,32,0,1,0,0,0,0,0,0,2,1,0,0,5,0,0,4,3,1986,21,121,13,96.5,0,22.68,2.98,131,67,53,3.63,-34,-30,125.79,ctb0832-207,13,259,4948,0,0,0,0,16383,0,7033,0,1,0,0,0,1,0,0,0,30.735031191933988,49.77693690168588,19.488031906380122,42,0,0,0,15,5,0,178,21,12,57,0,55,0,0,18,194,0,1986,"{""type"":""Point"",""coordinates"":[-41.833239356045695,-21.383454115060736]}"
0000000000000000014f,0,1,0,0,0,0,0,22,0,1,0,0,0,0,0,0,3,1,0,0,2,0,0,6,2,1986,21,121,9,96.5,0,22.68,2.98,137,60,57,3.63,32,-8,125.79,ctb0832-167,-3,237,3379,0,0,0,0,16099,0,6966,0,1,0,0,0,1,0,0,0,37.28845451465483,47.99057483175325,14.720970653591928,41,0,0,0,15,15,0,183,21,-17,57,0,63,0,0,18,175,0,1986,"{""type"":""Point"",""coordinates"":[-41.766673895519865,-21.099944470082644]}"
00000000000000000153,0,0,0,0,0,0,0,26,0,1,0,0,0,0,0,1,3,1,0,0,3,0,0,3,2,1986,21,124,6,96.5,0,22.68,2.98,99,78,54,3.63,3,-27,125.79,ctb0832-185,-10,221,3140,0,0,0,0,16233,0,7100,0,1,0,0,0,1,0,0,0,33.22153449175872,51.143476767048924,15.63498874119236,43,1,0,0,15,6,0,149,0,-2,55,0,49,0,0,13,206,0,1986,"{""type"":""Point"",""coordinates"":[-41.9000768217358,-21.23334293719753]}"
00000000000000000154,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,1,4,1,0,0,2,0,0,7,5,1986,21,125,7,96.5,0,22.68,2.98,110,83,48,3.63,-1,-20,125.79,ctb0832-186,-5,164,6075,0,0,0,0,16216,0,7100,0,1,0,0,0,1,0,0,0,30.999988103705434,52.60533119906893,16.394680697225645,40,0,0,1,14,-2,0,152,21,4,55,0,30,0,0,8,169,0,1986,"{""type"":""Point"",""coordinates"":[-41.9000768217358,-21.216634685550268]}"
00000000000000000155,0,1,0,0,0,0,0,36,0,1,0,0,0,0,0,0,4,1,0,0,1,0,0,3,5,1986,21,126,8,96.5,0,22.68,2.98,89,93,58,3.63,11,-26,125.79,ctb0832-199,6,217,4488,-1,0,0,0,16199,0,7283,0,1,0,0,0,1,0,0,0,37.797130241425236,46.150749237504684,16.052120521070076,42,0,0,-3,14,11,0,185,21,15,54,0,42,-2,0,14,171,0,1986,"{""type"":""Point"",""coordinates"":[-42.08333249772926,-21.199926433903006]}"
00000000000000000156,0,1,0,0,0,0,0,21,0,1,0,0,0,0,0,0,3,1,0,0,2,0,0,2,3,1986,21,122,16,96.5,0,22.68,2.98,120,74,56,3.63,17,-26,125.79,ctb0832-216,-2,113,7620,0,0,0,0,16350,0,6883,0,1,0,0,0,1,0,0,0,33.640574892128875,48.87420791957959,17.48521718829153,43,0,0,1,16,27,0,161,21,1,56,0,70,0,0,28,226,0,1986,"{""type"":""Point"",""coordinates"":[-41.683400183346755,-21.35003315266516]}"
00000000000000000157,0,1,0,0,0,0,0,18,0,1,0,0,0,0,0,0,5,1,0,0,2,0,0,3,3,1986,21,125,11,96.5,0,22.68,2.98,144,85,61,3.63,-38,-34,125.79,ctb0832-217,25,204,4828,0,0,0,0,16366,0,6849,0,1,0,0,0,1,0,0,0,23.53667365920458,62.91218291742188,13.551143423373544,41,0,0,0,17,-14,0,168,21,18,55,0,81,0,0,31,186,0,1986,"{""type"":""Point"",""coordinates"":[-41.64998368005224,-21.366741404312418]}"
00000000000000000171,0,1,0,0,0,0,0,18,0,1,0,0,0,0,0,0,3,1,0,0,1,0,0,3,1,1987,22,126,6,96.5,0,22.68,2.98,111,64,74,3.63,20,-23,125.79,ctb0567-Perfil-ExMBCT3,0,119,1566,1,0,0,0,16514,0,6965,0,1,0,0,0,1,0,0,0,36.58724259828535,51.33862958959461,12.074127812120048,46,0,0,2,14,8,0,216,22,3,57,0,31,1,0,10,195,0,1987,"{""type"":""Point"",""coordinates"":[-41.76586679822918,-21.514694377265748]}"
00000000000000000172,0,1,0,0,0,0,0,24,0,1,0,0,0,0,0,0,2,1,0,0,2,0,0,4,1,1987,22,124,7,96.5,0,22.68,2.98,119,68,61,3.63,-14,-22,125.79,ctb0567-Perfil-ExMBCT4,-6,154,1668,0,0,0,0,16514,0,6950,0,1,0,0,0,1,0,0,0,36.8579880499025,52.37615361664872,10.765858333448778,45,0,0,1,16,6,0,200,22,3,57,0,37,0,0,10,183,0,1987,"{""type"":""Point"",""coordinates"":[-41.75077274116327,-21.51442683120254]}"
00000000000000000173,0,0,0,0,0,0,0,22,0,1,0,0,0,0,0,0,3,1,0,0,2,0,0,4,2,1987,22,126,7,96.5,0,22.68,2.98,107,77,69,3.63,-6,-26,125.79,ctb0567-Perfil-ExMBCT5,-18,139,1406,1,0,0,0,16519,0,6954,0,1,0,0,0,1,0,0,0,36.57182539393825,52.21501163393004,11.213162972131709,41,22,0,3,13,-7,0,184,0,-16,57,0,63,0,0,21,177,0,1987,"{""type"":""Point"",""coordinates"":[-41.754010048528066,-21.519006327984435]}"
00000000000000000174,0,1,0,0,0,0,0,27,0,1,0,0,0,0,0,0,8,1,0,0,0,0,0,2,2,1987,22,130,6,96.5,0,22.68,2.98,122,82,69,3.63,35,-13,125.79,ctb0567-Perfil-ExMBCT7,0,119,1767,0,0,0,0,16520,0,6972,0,1,0,0,0,1,0,0,0,35.23708812140145,51.9107966132834,12.85211526531514,44,0,0,0,14,0,0,194,22,-12,57,0,26,0,0,6,173,0,1987,"{""type"":""Point"",""coordinates"":[-41.77287204598415,-21.520085430439366]}"
00000000000000000178,0,1,0,0,0,0,0,28,0,1,0,0,0,0,0,0,9,1,0,0,2,0,0,2,1,1987,22,128,6,96.5,0,22.68,2.98,127,62,56,3.63,17,-27,125.79,ctb0567-Perfil-ExMBCT1,23,98,1343,2,0,0,0,16519,0,6979,0,1,0,0,0,1,0,0,0,34.67161040234558,54.28591564285886,11.04247395479557,42,0,0,4,15,4,0,196,22,2,57,0,57,2,0,24,172,0,1987,"{""type"":""Point"",""coordinates"":[-41.7793422016127,-21.519817884376163]}"
00000000000000000179,0,1,0,0,0,0,0,25,0,1,0,0,0,0,0,0,4,1,0,0,1,0,0,5,2,1987,22,125,6,96.5,0,22.68,2.98,114,74,63,3.63,-2,-28,125.79,ctb0567-Perfil-ExMBCT6,-14,107,2366,1,0,0,0,16510,0,6954,0,1,0,0,0,1,0,0,0,37.509804608920106,52.070117202257684,10.420078188822218,43,0,0,3,15,4,0,185,22,2,57,0,42,1,0,15,198,0,1987,"{""type"":""Point"",""coordinates"":[-41.75454959975555,-21.51038242654707]}"
00000000000000000180,0,1,0,0,0,0,0,22,0,1,0,0,0,0,0,0,3,1,0,0,1,0,0,3,1,1987,22,124,7,96.5,0,22.68,2.98,125,66,68,3.63,-12,-32,125.79,ctb0567-Perfil-ExMBCT11,-7,116,4231,0,0,0,0,16502,0,6961,0,1,0,0,0,1,0,0,0,41.06020145359703,45.018848824961125,13.920949721441843,42,0,0,-1,15,16,0,198,22,7,57,0,53,0,0,20,175,0,1987,"{""type"":""Point"",""coordinates"":[-41.761015296283034,-21.502298076337176]}"
00000000000000000181,0,1,0,0,0,0,0,23,0,1,0,0,0,0,0,0,4,1,0,0,2,0,0,5,4,1987,22,125,7,96.5,0,22.68,2.98,119,72,49,3.63,45,12,125.79,ctb0567-Perfil-ExMBCT12,7,60,2697,0,0,0,0,16504,0,6964,0,1,0,0,0,1,0,0,0,34.26085872804062,51.579885288847514,14.159255983111867,45,0,0,0,16,6,0,164,22,-5,57,0,30,0,0,9,180,2,1987,"{""type"":""Point"",""coordinates"":[-41.76452014971105,-21.504456281247034]}"
00000000000000000187,0,1,0,0,0,0,0,24,0,1,0,0,0,0,0,0,4,1,0,0,2,0,0,7,8,1987,22,129,5,96.5,0,22.68,2.98,170,79,62,3.63,4,-16,125.79,ctb0832-237,-2,67,2685,0,0,0,0,16383,0,6416,0,1,0,0,0,1,0,0,0,25.03451060871345,57.34986080614084,17.615628585145707,40,0,0,0,18,4,0,191,22,0,58,0,18,0,0,5,207,0,1987,"{""type"":""Point"",""coordinates"":[-41.216634862375194,-21.383454115060736]}"
000000000000000001a4,0,0,0,0,0,0,0,24,0,1,0,0,0,0,0,0,4,1,0,0,1,0,0,4,4,1987,22,125,7,96.5,0,22.68,2.98,122,71,58,3.63,14,-2,125.79,ctb0567-Perfil-ExMBCT2,-15,107,3071,1,0,0,0,16503,0,6962,0,1,0,0,0,1,0,0,0,30.320824543281006,57.2157120401946,12.463463416524394,38,22,0,2,15,-1,0,177,0,-14,57,0,39,1,0,15,175,1,1987,"{""type"":""Point"",""coordinates"":[-41.76290149602864,-21.50337717879211]}"
000000000000000001a5,0,1,0,0,0,0,0,19,0,1,0,0,0,0,0,0,3,1,0,0,1,0,0,5,4,1987,22,125,7,96.5,0,22.68,2.98,116,63,68,3.63,28,-2,125.79,ctb0567-Perfil-ExMBCT8,-12,88,4237,0,0,0,0,16497,0,6958,0,1,0,0,0,1,0,0,0,33.00509851520518,55.14288136849651,11.852020116298318,42,0,0,0,15,9,0,196,22,-13,58,0,47,0,0,15,173,3,1987,"{""type"":""Point"",""coordinates"":[-41.758321999246746,-21.497446574391024]}"
000000000000000001a6,0,1,0,0,0,0,0,25,0,1,0,0,0,0,0,0,3,1,0,0,1,0,0,4,3,1987,22,125,7,96.5,0,22.68,2.98,121,78,53,3.63,-69,-18,125.79,ctb0567-Perfil-ExMBCT9,0,70,2419,1,0,0,0,16500,0,6962,0,1,0,0,0,1,0,0,0,21.97143078486249,61.13544527534416,16.89312393979335,38,0,0,0,15,-4,0,179,22,4,57,0,16,0,0,5,170,0,1987,"{""type"":""Point"",""coordinates"":[-41.76236194480118,-21.500683881755826]}"
000000000000000001a7,0,1,0,0,0,0,0,24,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,5,1,1987,22,124,6,96.5,0,22.68,2.98,118,75,50,3.63,11,-13,125.79,ctb0567-Perfil-MBCT1,-20,131,2664,1,0,0,0,16513,0,6952,0,1,0,0,0,1,0,0,0,28.645101423997986,60.202257249411076,11.152641326590942,40,0,0,1,15,1,0,187,22,-3,57,0,54,0,0,21,191,0,1987,"{""type"":""Point"",""coordinates"":[-41.75266340000993,-21.51388727997508]}"
000000000000000001a8,0,0,0,0,0,0,0,24,0,1,0,0,0,0,0,0,5,1,0,0,1,0,0,3,4,1987,22,125,7,96.5,0,22.68,2.98,122,68,59,3.63,14,-2,125.79,ctb0567-Perfil-MBCT2,-15,96,3098,1,0,0,0,16503,0,6962,0,1,0,0,0,1,0,0,0,32.19988537510447,55.83030915103069,11.969805473864845,41,22,0,2,16,-1,0,168,0,-14,57,0,39,0,0,15,176,1,1987,"{""type"":""Point"",""coordinates"":[-41.76290149602864,-21.50391673001957]}"
000000000000000001a9,0,1,0,0,0,0,0,20,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,5,3,1987,22,126,7,96.5,0,22.68,2.98,119,72,57,3.63,-7,-20,125.79,ctb0567-Perfil-MBCT3,5,63,3407,2,0,0,0,16499,0,6961,0,1,0,0,0,1,0,0,0,28.215116410428116,56.834941224341996,14.94994236522989,39,0,0,2,16,0,0,187,22,3,58,0,17,2,0,6,170,0,1987,"{""type"":""Point"",""coordinates"":[-41.761015296283034,-21.499065228073423]}"
000000000000000001aa,0,1,0,0,0,0,0,27,0,1,0,0,0,0,0,0,6,1,0,0,1,0,0,5,2,1987,22,128,6,96.5,0,22.68,2.98,116,74,64,3.63,48,-7,125.79,ctb0567-Perfil-MBCT4,2,108,4115,1,0,0,0,16517,0,6973,0,1,0,0,0,1,0,0,0,37.11409217918734,50.167790766667494,12.718117054145164,44,0,0,1,14,4,0,195,22,-11,57,0,30,1,0,10,176,0,1987,"{""type"":""Point"",""coordinates"":[-41.773411597211606,-21.517931684630554]}"
000000000000000001ab,0,1,0,0,0,0,0,24,0,1,0,0,0,0,0,0,3,1,0,0,1,0,0,3,1,1987,22,126,6,96.5,0,22.68,2.98,109,64,49,3.63,31,9,125.79,ctb0567-Perfil-MBCT5,0,80,6815,2,0,0,0,16511,0,6970,0,1,0,0,0,1,0,0,0,31.252363954729695,55.16740334094824,13.580232704322063,43,0,0,0,14,4,0,171,22,-16,57,0,43,0,0,11,179,1,1987,"{""type"":""Point"",""coordinates"":[-41.77017874894786,-21.511461529002005]}"
000000000000000001ac,0,1,0,0,0,0,0,22,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,5,2,1987,22,127,6,96.5,0,22.68,2.98,107,67,76,3.63,31,-18,125.79,ctb0567-Perfil-MBCT6,7,93,4707,2,0,0,0,16513,0,6975,0,1,0,0,0,1,0,0,0,39.55724027362445,46.058361874372025,14.384397852003522,43,0,0,3,14,9,0,225,22,3,56,0,41,3,0,12,171,0,1987,"{""type"":""Point"",""coordinates"":[-41.77503025089401,-21.51334772874761]}"
000000000000000001ec,0,0,0,0,0,0,0,24,0,1,0,0,0,0,0,0,3,1,0,0,4,0,0,10,3,1988,23,132,5,96.5,0,22.68,2.98,136,67,48,3.63,25,28,125.79,ctb0832-NH12,1,46,1407,0,0,0,0,16730,0,6774,0,1,0,0,0,1,0,0,0,42.766642963750826,46.62300286438967,10.61035417185951,42,3,0,0,14,0,0,164,0,-3,59,0,8,0,0,1,159,0,1988,"{""type"":""Point"",""coordinates"":[-41.57479431808902,-21.730831464427325]}"
000000000000000001ee,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,2,1,0,0,2,0,0,7,5,1988,23,130,5,96.5,0,22.68,2.98,127,54,55,3.63,-21,-29,125.79,ctb0832-NH8,-14,116,1037,0,0,0,0,16724,0,6766,0,1,0,0,0,1,0,0,0,36.71629200673189,52.064854810852864,11.218853182415245,44,2,0,1,15,-4,0,173,0,0,58,0,39,0,0,15,191,0,1988,"{""type"":""Point"",""coordinates"":[-41.566709967879135,-21.724900860026246]}"
000000000000000001f6,0,1,0,0,0,0,0,23,0,1,0,0,0,0,0,0,2,1,0,0,6,0,0,10,4,1988,23,132,5,96.5,0,22.68,2.98,135,61,51,3.63,-18,-24,125.79,ctb0832-NH13,-1,83,1469,3,0,0,0,16733,0,6771,0,1,0,0,0,1,0,0,0,43.99525932475448,45.23680839335433,10.767932281891204,39,0,0,1,14,7,0,177,23,12,58,0,23,3,0,9,166,0,1988,"{""type"":""Point"",""coordinates"":[-41.57156146982528,-21.73379676662787]}"
000000000000000001f7,0,1,0,0,0,0,0,21,0,1,0,0,0,0,0,0,2,1,0,0,3,0,0,9,4,1988,23,125,10,96.5,0,22.68,2.98,129,70,53,3.63,34,-7,125.79,ctb0832-NH17,3,38,1058,0,0,0,0,16710,0,6808,0,1,0,0,0,1,0,0,0,37.937573004491426,49.10393665934254,12.958490336166031,41,0,0,1,16,7,0,177,23,-2,57,0,23,0,0,8,173,0,1988,"{""type"":""Point"",""coordinates"":[-41.608482826547814,-21.710350813288848]}"
000000000000000001f8,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,0,2,1,0,0,4,0,0,7,4,1988,23,132,5,96.5,0,22.68,2.98,131,52,61,3.63,-44,-19,125.79,ctb0832-NH19,-1,60,1076,1,0,0,0,16722,0,6776,0,1,0,0,0,1,0,0,0,31.10330322026553,56.154880506998204,12.741816272736258,40,0,0,2,14,4,0,188,3,-1,59,0,17,1,0,5,158,0,1988,"{""type"":""Point"",""coordinates"":[-41.57641297177143,-21.722747114217434]}"
000000000000000001f9,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,3,1,0,0,3,0,0,7,5,1988,23,130,6,96.5,0,22.68,2.98,135,57,48,3.63,42,8,125.79,ctb0832-NH20,-4,34,2435,3,0,0,0,16722,0,6805,0,1,0,0,0,1,0,0,0,41.60983697232994,46.7463614221425,11.643801605527546,43,23,0,7,15,-1,0,169,0,-15,57,0,27,2,0,8,187,1,1988,"{""type"":""Point"",""coordinates"":[-41.60551752434727,-21.72220756298996]}"
000000000000000001fa,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,0,5,1,0,0,2,0,0,7,2,1988,23,128,5,96.5,0,22.68,2.98,133,67,50,3.63,-12,-20,125.79,ctb0832-NH10,-6,72,531,2,0,0,0,16733,0,6786,0,1,0,0,0,1,0,0,0,39.526991706334755,49.71175089102683,10.7612574026384,43,23,0,6,17,-27,0,159,0,-11,58,0,72,2,0,30,177,0,1988,"{""type"":""Point"",""coordinates"":[-41.586383521726944,-21.73379676662787]}"
000000000000000001fb,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0,0,3,1,0,0,3,0,0,6,3,1988,23,128,6,96.5,0,22.68,2.98,133,55,65,3.63,-14,-27,125.79,ctb0832-NH9,-17,87,1022,0,0,0,0,16720,23,6803,0,1,0,0,0,1,0,0,0,43.69160131501986,44.791970260222804,11.516428424757336,42,0,0,0,15,0,0,189,0,14,57,0,41,0,0,18,163,0,1988,"{""type"":""Point"",""coordinates"":[-41.6033593194374,-21.720049358080093]}"
00000000000000000206,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,2,1,0,0,4,0,0,9,3,1988,23,128,6,96.5,0,22.68,2.98,132,52,61,3.63,-22,-27,125.79,ctb0832-NH11,12,68,2539,0,0,0,0,16720,2,6800,0,1,0,0,0,1,0,0,0,39.13441682282732,49.595673575844295,11.26990960132838,42,0,0,0,14,-6,0,186,0,7,58,0,42,0,0,14,165,0,1988,"{""type"":""Point"",""coordinates"":[-41.60066602240113,-21.720321363244356]}"
00000000000000000207,0,0,0,0,0,0,0,22,0,1,0,0,0,0,0,0,3,1,0,0,2,0,0,8,4,1988,23,131,9,96.5,0,22.68,2.98,131,54,62,3.63,60,-12,125.79,ctb0832-NH14,-4,53,1308,1,0,0,0,16715,0,6809,0,1,0,0,0,1,0,0,0,44.484848262379565,41.303603829524214,14.21154790809624,44,0,0,1,15,12,0,187,23,-8,57,0,33,1,0,13,159,0,1988,"{""type"":""Point"",""coordinates"":[-41.60982947506595,-21.715737407361413]}"
00000000000000000209,0,1,0,0,0,0,0,40,0,1,0,0,0,0,0,0,2,1,0,0,4,0,0,4,4,1988,23,125,8,96.5,0,22.68,2.98,143,44,75,3.63,-42,-19,125.79,ctb0832-NH2,-4,54,3746,0,0,0,0,16774,0,6787,0,1,0,0,0,1,0,0,0,45.0724715473778,41.294535645070404,13.632992807551794,51,0,0,3,17,-8,0,206,23,7,57,0,30,0,0,10,212,0,1988,"{""type"":""Point"",""coordinates"":[-41.58746262418186,-21.774218517677355]}"
0000000000000000020a,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,0,2,1,0,0,2,0,0,7,3,1988,23,130,6,96.5,0,22.68,2.98,130,64,59,3.63,-16,-22,125.79,ctb0832-NH21,3,101,478,4,0,0,0,16725,23,6764,0,1,0,0,0,1,0,0,0,34.273627088822856,54.543405653911115,11.182967257266032,44,0,0,7,15,-22,0,183,0,-7,58,0,60,4,0,24,188,0,1988,"{""type"":""Point"",""coordinates"":[-41.56401667084285,-21.72571241641797]}"
0000000000000000020b,0,1,0,0,0,0,0,27,0,1,0,0,0,0,0,0,3,1,0,0,6,0,0,2,13,1988,23,129,11,96.5,0,22.68,2.98,134,43,59,3.63,-6,-18,125.79,ctb0832-NH3,10,29,3026,1,0,0,0,16778,0,6778,0,1,0,0,0,1,0,0,0,50.55552583194132,36.484829139604116,12.959645028454561,44,0,0,3,17,-14,0,186,23,-10,57,0,48,2,0,18,217,0,1988,"{""type"":""Point"",""coordinates"":[-41.578027166352776,-21.778262922332825]}"
00000000000000000212,0,1,0,0,0,0,0,26,0,1,0,0,0,0,0,0,3,1,0,0,2,0,0,4,6,1988,23,127,6,96.5,0,22.68,2.98,139,62,57,3.63,0,-25,125.79,ctb0064-14537,10,78,2391,0,0,0,0,16700,0,6786,0,1,0,0,0,1,0,0,0,34.47840943551947,52.97884877024198,12.542741794238546,44,0,0,0,15,-3,0,178,23,0,59,0,42,0,0,14,189,0,1988,"{""type"":""Point"",""coordinates"":[-41.586111516562674,-21.700375804232294]}"
00000000000000000213,0,0,0,0,0,0,0,24,0,1,0,0,0,0,0,0,2,1,0,0,3,0,0,11,5,1988,23,131,5,96.5,0,22.68,2.98,136,56,65,3.63,53,-13,125.79,ctb0064-14538,-3,64,3572,0,0,0,0,16733,23,6773,0,1,0,0,0,1,0,0,0,41.00003294945674,46.64442103275021,12.355546017793051,43,0,0,3,14,6,0,190,0,-5,59,0,23,2,0,7,166,0,1988,"{""type"":""Point"",""coordinates"":[-41.57318012350768,-21.733524761463602]}"
00000000000000000227,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,10,1,0,0,2,0,0,13,8,1988,23,135,19,96.5,0,22.68,2.98,171,103,51,3.63,-10,-6,125.79,ctb0607-PERFIL-47,-4,204,2656,0,0,0,0,5466,0,2416,0,1,0,0,1,0,0,0,0,22.077568206271525,55.84917413889353,22.073257654834936,38,0,0,0,17,0,0,162,23,2,57,0,10,0,0,4,205,0,1988,"{""type"":""Point"",""coordinates"":[-37.216798921928984,-10.466767638934549]}"
00000000000000000229,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,12,1,0,0,1,0,0,8,8,1988,23,137,8,96.5,0,22.68,2.98,172,102,47,3.63,10,11,125.79,ctb0607-PERFIL-62,6,183,4100,0,0,0,0,5316,0,2233,0,1,0,0,1,0,0,0,0,21.340729098825307,55.61298552376943,23.046285377405265,38,0,0,0,12,-1,0,156,23,1,58,0,15,0,0,6,162,0,1988,"{""type"":""Point"",""coordinates"":[-37.033271240771256,-10.316656461071346]}"
0000000000000000022a,0,1,0,0,0,0,0,7,0,1,0,0,0,0,0,0,8,1,0,0,2,0,0,19,6,1988,23,132,24,96.5,0,22.68,2.98,212,134,52,3.63,-47,-29,125.79,ctb0607-PERFIL-7,-6,185,4358,0,0,0,0,5466,0,2433,0,1,0,0,1,0,0,0,0,21.921430156887617,55.47960546691763,22.598964376194747,43,0,0,0,18,-15,0,163,23,-6,59,0,43,0,0,17,217,0,1988,"{""type"":""Point"",""coordinates"":[-37.23323516841199,-10.466767638934549]}"
00000000000000000235,0,0,0,0,0,0,0,26,0,1,0,0,0,0,0,0,1,1,0,0,6,0,0,4,10,1988,23,128,11,96.5,0,22.68,2.98,148,53,42,3.63,7,-26,125.79,ctb0832-NH2P,5,13,3157,3,0,0,0,16781,0,6778,0,1,0,0,0,1,0,0,0,51.85096974246157,34.99967451769449,13.14935573984393,42,0,0,6,15,13,0,171,23,4,56,0,38,2,0,14,210,0,1988,"{""type"":""Point"",""coordinates"":[-41.578566717580244,-21.781763316659784]}"
00000000000000000238,0,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,3,1,0,0,3,0,0,7,2,1988,23,127,6,96.5,0,22.68,2.98,138,69,45,3.63,12,5,125.79,ctb0832-NH4P,0,45,3975,2,0,0,0,16735,0,6786,0,1,0,0,0,1,0,0,0,41.54830702808607,46.546017295566145,11.905675676347796,45,0,0,2,17,-5,0,159,23,-7,58,0,18,0,0,6,187,0,1988,"{""type"":""Point"",""coordinates"":[-41.5869230729544,-21.73595051243668]}"
00000000000000000239,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,3,1,0,0,2,0,0,8,4,1988,23,125,6,96.5,0,22.68,2.98,127,54,58,3.63,-32,-33,125.79,ctb0832-NH6P,-15,114,2932,2,0,0,0,16720,1,6765,0,1,0,0,0,1,0,0,0,36.92514828276357,51.2090203226771,11.865831394559322,42,0,0,2,15,14,0,181,0,3,58,0,64,1,0,23,177,0,1988,"{""type"":""Point"",""coordinates"":[-41.565630865424204,-21.720049358080093]}"
00000000000000000252,0,0,0,0,0,0,0,39,0,1,0,0,0,0,0,0,3,1,0,0,5,0,0,4,3,1989,24,124,9,96.5,0,22.68,2.98,117,59,57,3.63,-10,-30,125.79,ctb0832-NH7,4,44,2668,2,0,0,0,16784,0,6793,0,1,0,0,0,1,0,0,0,41.04435298585422,44.646061386572846,14.309585627572924,47,0,0,4,16,15,0,195,3,18,57,0,52,3,0,16,271,0,1989,"{""type"":""Point"",""coordinates"":[-41.5931212234187,-21.78446107279712]}"
00000000000000000255,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,3,1,0,0,10,0,0,4,19,1989,24,128,8,96.5,0,22.68,2.98,193,51,60,3.63,13,11,125.79,ctb0568-Perfil-94,0,20,2813,1,0,0,0,17814,0,7314,0,1,0,0,0,1,0,0,0,24.194420053647907,58.65298303165593,17.15259691469616,33,0,0,3,21,-3,0,187,24,-1,64,0,9,2,0,3,225,0,1989,"{""type"":""Point"",""coordinates"":[-42.11432325005071,-22.814468825132582]}"
00000000000000000256,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,4,1,0,0,11,0,0,4,18,1989,24,129,7,96.5,0,22.68,2.98,189,54,52,3.63,4,13,125.79,ctb0811-94,-1,20,2840,3,0,0,0,17813,0,7313,0,1,0,0,0,1,0,0,0,25.024067707340702,61.39339316614523,13.582539126514076,34,0,0,5,20,-3,0,175,24,-3,65,0,10,4,0,4,219,0,1989,"{""type"":""Point"",""coordinates"":[-42.11378369882325,-22.813929273905114]}"
00000000000000000262,0,0,0,0,0,0,0,24,0,1,0,0,0,0,0,0,3,1,0,0,8,0,0,2,21,1989,24,128,8,96.5,0,22.68,2.98,186,53,50,3.63,16,10,125.79,ctb0811-93,-1,26,4755,0,0,0,0,17812,0,7330,0,1,0,0,0,1,0,0,0,24.537108381614782,58.432801466280516,17.03009015210471,42,0,0,0,22,-2,0,171,2,-4,64,0,10,0,0,3,214,0,1989,"{""type"":""Point"",""coordinates"":[-42.1304919504705,-22.812582625386977]}"
