system:index,Amazonia,Area_Estavel,Caatinga,Campinarana,Cerrado,Contato_Ecotono_e_Encrave,Estepe,Ferralsols,Floresta_Estacional_Decidual,Floresta_Estacional_Semidecidual,Floresta_Estacional_Sempre_Verde,Floresta_Ombrofila_Aberta,Floresta_Ombrofila_Densa,Floresta_Ombrofila_Mista,Formacao_Pioneira,Histosols,Humisols,Mata_Atlantica,Pampa,Pantanal,Sandysols,Savana,Savana_Estepica,Thinsols,Wetsols,ano,antropico,bdod,black_soil_prob,cagb,campoAlagado-areaPantanosa,cbgb,cdw,cec,cfvo,clayminerals,clitter,convergence,cti,ctotal,dataset_id,eastness,elevation,estoque,evi_mean,formacaoCampestre,formacaoFlorestal,formacaoSavanica,lavouras,lv1_Humid_subtropical_zone,lv1_Tropical,lv2_monsoon,lv2_oceanic_climate_without_sry_season,lv2_with_dry_summer,lv2_with_dry_winter,lv2_without_dry_season,lv3_with_hot_summer,lv3_with_temperate_summer,mapbiomas_clay_v003,mapbiomas_sand_v003,mapbiomas_silt_v003,mapbiomas_v001_1984,mosaicoDeUsos,natural,ndvi_mean,nitrogen,northness,outrasFormacoesFlorestais,oxides,pastagem,pcurv,phh2o,restingas,roughness,savi_mean,silvicultura,slope,soc,spi,year,.geo
0_000000000000000024f5_0,0,1,0,0,0,0,0,28,0,1,0,0,0,0,0,0,2,1,0,0,3,0,0,3,3,1985,20,126,9,96.5,0,22.68,2.98,91,92,54,3.63,-41,-32,125.79,ctb0832-115,14,135,3135,-4,0,0,0,0,0,1,0,0,0,1,0,0,0,32.17477718770439,52.239741848407995,15.58548096388761,44,0,0,-6,15,-14,0,181,20,7,55,0,62,-6,0,23,175,0,1985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.20002235479013,-21.49987376823877]}"
0_000000000000000024f8_0,0,0,0,0,0,0,0,32,0,1,0,0,0,0,0,0,8,1,0,0,4,0,0,3,5,1985,20,120,14,96.5,0,22.68,2.98,81,72,51,3.63,23,8,125.79,ctb0832-118,7,194,1433,2,0,0,0,0,0,1,0,0,0,1,0,0,0,30.886683990360968,48.271464701425494,20.84185130821354,45,20,0,2,17,3,0,181,0,-10,53,0,23,2,0,8,176,4,1985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.14989636193626,-21.266760952009754]}"
0_0000000000000000250b_0,0,1,0,0,0,0,0,30,0,1,0,0,0,0,0,1,3,1,0,0,3,0,0,3,7,1985,20,129,10,96.5,0,22.68,2.98,177,86,44,3.63,13,-16,125.79,ctb0832-140,1,13,4779,0,0,0,0,0,0,1,0,0,0,1,0,0,0,35.692855092031,44.32019368393546,19.986951224033543,43,0,0,0,17,3,0,162,20,-2,57,0,16,0,0,4,254,0,1985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.53329275091662,-21.68339958078439]}"
0_0000000000000000250f_0,0,0,0,0,0,0,0,31,0,1,0,0,0,0,0,0,6,1,0,0,1,0,0,6,4,1985,20,127,12,96.5,0,22.68,2.98,108,109,60,3.63,34,-10,125.79,ctb0832-145,-13,120,5128,0,0,0,0,0,0,1,0,0,0,1,0,0,0,33.43086775645686,50.26614408975168,16.302988153791464,45,0,0,0,19,10,0,167,20,-7,56,0,46,0,0,18,199,0,1985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.00005737254512,-21.783382071906892]}"
0_00000000000000002566_0,0,1,0,0,0,0,0,26,0,1,0,0,0,0,0,1,8,1,0,0,4,0,0,6,5,1985,20,121,12,96.5,0,22.68,2.98,91,90,40,3.63,-3,32,125.79,ctb0832-E-Rio-109,0,85,1545,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20.565425489815873,60.885718546874976,18.54885596330916,38,0,0,1,14,-1,0,177,20,-11,54,0,20,0,0,6,186,5,1985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.16660502622088,-21.70010824506901]}"
0_00000000000000002568_0,0,1,0,0,0,0,0,27,0,1,0,0,0,0,0,1,6,1,0,0,1,0,0,6,0,1985,20,119,13,96.5,0,22.68,2.98,92,106,46,3.63,-49,-33,125.79,ctb0832-E-Rio-113,-5,407,2834,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28.80884785025295,53.11138527612162,18.079766873625434,44,0,0,0,19,-23,0,177,20,-2,54,0,74,0,0,26,212,0,1985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.20002235479013,-21.7165474147684]}"
0_00000000000000002593_0,0,0,0,0,0,0,0,25,0,1,0,0,0,0,0,1,7,1,0,0,2,0,0,2,3,1985,20,122,16,96.5,0,22.68,2.98,110,130,48,3.63,16,59,125.79,ctb0832-E-Rio-98,2,120,1431,0,0,0,0,0,0,1,0,0,0,1,0,0,0,22.50846047514866,48.41452146277124,29.07701806208011,44,20,0,0,18,-2,0,168,0,-7,54,0,15,0,0,3,194,23,1985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.30000484591263,-21.549999761092643]}"
0_00000000000000000e58_0,0,0,0,0,1,0,0,62,0,0,0,0,0,0,0,0,1,0,0,0,7,1,0,1,2,1985,20,128,9,46.14,0,10.15,5.08,81,29,59,7.45,3,1,68.82,ctb0064-13223,0,744,1410,0,0,0,0,0,1,0,0,1,0,0,0,1,0,44.52755688884188,39.73124414513352,15.741198966024589,56,20,0,0,13,1,0,189,0,0,53,0,3,0,0,1,159,0,1985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.86695449312972,-21.918668353695296]}"
0_00000000000000000edd_0,0,0,0,0,1,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,2,1985,20,114,5,12.0466,0,24.575,1.68652,71,14,70,3.06548,25,28,40.2735,ctb0064-6607,0,1158,5835,-1,0,0,0,20,1,0,0,0,0,0,0,0,0,43.583603401529274,43.647281923789635,12.769114674681099,100,0,0,-2,15,0,0,210,0,0,51,0,2,-2,0,0,225,0,1985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-46.150004490592075,-19.28328080467385]}"
0_000000000000000010f2_0,0,0,0,0,1,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,2,1985,20,123,7,12.0466,0,24.575,1.68652,100,38,60,3.06548,52,4,40.2735,ctb0562-Perfil-28,-1,931,1826,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50.210050722512776,30.827383104454736,18.962566173032485,42,20,0,-5,14,3,0,198,0,-2,51,0,11,0,0,3,168,0,1985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-46.45022145854482,-19.42018405397367]}"
0_00000000000000001288_0,0,0,0,0,0,0,0,29,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,4,0,1985,20,96,90,78.82,0,18.52,2.98,186,55,50,3.78,14,-2,104.1,ctb0572-Perfil-063,-4,1108,7399,0,0,0,0,0,1,0,0,1,0,0,0,0,1,66.63659882289804,5.930398708942619,27.43300246815935,73,0,0,0,31,2,0,192,20,3,49,0,19,0,0,5,343,0,1985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.0201355461995,-26.580116194519903]}"
0_0000000000000000128a_0,0,0,0,0,0,0,0,41,0,0,0,0,0,1,0,0,4,1,0,0,1,0,0,5,0,1985,20,101,92,108.3,0,25.45,2.98,167,68,31,5.42,37,-5,142.14,ctb0572-Perfil-065,1,878,7089,2,0,0,0,0,1,0,0,1,0,0,0,0,1,73.1580997377787,5.219031490146731,21.62286877207458,69,20,0,2,29,3,0,170,0,0,49,0,17,1,0,3,310,0,1985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.35009132433845,-26.269927926913432]}"
0_0000000000000000241b_0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,1,0,0,12,0,1,4,19,1985,20,127,11,8.13,0,4.31,0.4,173,45,46,0.39,4,-20,13.24,ctb0811-91,-4,25,2295,0,0,0,0,0,0,1,0,0,0,1,0,0,0,18.214296910262103,72.70870867599109,9.076994413746814,42,0,0,1,22,6,0,178,20,0,59,0,25,0,0,8,245,0,1985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.16121513451617,-22.83737539476433]}"
0_0000000000000000250e_0,0,0,0,0,0,0,0,34,0,1,0,0,0,0,0,0,4,1,0,0,1,0,0,4,6,1985,20,126,10,96.5,0,22.68,2.98,134,76,56,3.63,1,27,125.79,ctb0832-143,-7,44,1102,0,0,0,0,0,0,1,0,0,0,1,0,0,0,37.91306615973528,48.32127805155855,13.765655788706146,47,0,0,0,17,-3,0,183,20,-13,56,0,29,0,0,8,219,5,1985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.550001415201244,-21.666690916499768]}"
0_00000000000000002511_0,0,1,0,0,0,0,0,18,0,1,0,0,0,0,0,1,7,1,0,0,2,0,0,2,1,1985,20,123,14,96.5,0,22.68,2.98,96,96,44,3.63,29,8,125.79,ctb0832-147,5,136,1959,0,0,0,0,0,0,1,0,0,0,1,0,0,0,27.7330991862641,54.271806305826644,17.995094507909265,47,0,0,0,17,2,0,166,20,-4,55,0,17,0,0,6,211,1,1985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.18331369050551,-21.816799400476135]}"
0_00000000000000002517_0,0,1,0,0,0,1,0,49,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,2,1,1985,20,113,18,75.1,0,17.65,2.98,122,81,46,3.76,5,-28,99.48,ctb0832-160,26,466,9780,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44.03375841592723,40.56479665000528,15.401444934067499,44,0,0,0,19,-13,0,179,20,-7,51,0,78,0,0,31,218,0,1985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.38327867275051,-21.883364563029396]}"
0_00000000000000002562_0,0,1,0,0,0,0,0,26,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,2,4,1985,20,122,9,96.5,0,22.68,2.98,94,113,68,3.63,25,-5,125.79,ctb0832-E-Rio-102,-4,159,1739,0,0,0,0,0,0,1,0,0,0,1,0,0,0,31.63732290846677,53.8611391825649,14.501537908968325,44,0,0,0,16,9,0,202,20,-1,55,0,31,0,0,10,188,0,1985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.283296181628,-21.649982252215146]}"
0_00000000000000002565_0,0,1,0,0,0,0,0,35,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,5,3,1985,20,123,17,96.5,0,22.68,2.98,110,117,51,3.63,-39,-33,125.79,ctb0832-E-Rio-108,24,381,6178,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37.64006111245231,43.572054116372186,18.78788477117549,43,0,0,0,19,-10,0,178,20,13,53,0,85,0,0,31,217,0,1985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.21673101907475,-21.616564923645896]}"
0_00000000000000002592_0,0,1,0,0,0,0,0,36,0,1,0,0,0,0,0,0,8,1,0,0,2,0,0,6,1,1985,20,119,21,96.5,0,22.68,2.98,94,120,52,3.63,13,-34,125.79,ctb0832-E-Rio-97,28,285,1851,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,43.73241803998067,38.352548470938174,17.915033489081143,49,0,0,-4,17,27,0,175,20,-6,53,0,126,-2,0,45,224,0,1985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.31671351019725,-21.55997106074637]}"
0_00000000000000001287_0,0,1,0,0,0,0,0,15,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,3,0,1985,0,95,79,78.82,0,18.52,2.98,213,88,23,3.78,-33,-29,104.1,ctb0572-Perfil-062,-13,1160,8322,1,0,20,0,0,1,0,0,1,0,0,0,0,1,62.30862402926179,6.780721129754708,30.910654840983497,70,0,20,0,36,-2,0,154,0,20,52,0,36,1,0,13,365,0,1985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.87002706222313,-26.97007485935618]}"
0_00000000000000001289_0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,0,0,4,1,0,0,1,0,0,5,0,1985,0,97,80,78.82,0,18.52,2.98,176,69,30,3.78,-4,-28,104.1,ctb0572-Perfil-064,-3,976,7761,0,0,20,0,0,1,0,0,1,0,0,0,0,1,64.39484662889295,6.545081659791443,29.060071711315594,69,0,20,0,32,-21,0,166,0,5,49,0,59,0,0,23,350,0,1985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.030106845853226,-26.870092368233678]}"
0_0000000000000000128b_0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,4,1,0,0,1,0,0,6,3,1985,0,94,49,78.82,0,18.52,2.98,195,60,45,3.78,22,5,104.1,ctb0572-Perfil-066,3,1017,7199,6,0,20,0,0,1,0,0,1,0,0,0,0,1,61.93009643099426,9.943642865423465,28.12626070358226,74,0,20,15,31,1,0,176,0,-3,48,0,12,6,0,3,402,0,1985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.4500600926154,-27.27999363237742]}"
0_000000000000000024fc_0,0,1,0,0,0,0,0,38,0,0,0,0,1,0,0,0,1,1,0,0,4,0,0,8,1,1985,0,116,14,141.1,0,33.16,2.98,115,86,29,3.41,-23,-35,180.64,ctb0832-122,-22,528,2119,0,0,20,0,0,1,0,0,1,0,0,0,1,0,37.33533652278909,46.43776904093603,16.22689443627488,51,0,20,1,20,3,0,142,0,23,53,0,95,1,0,29,276,0,1985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.76667506173087,-21.7165474147684]}"
0_00000000000000002512_0,0,1,0,0,0,0,0,32,0,1,0,0,0,0,0,0,4,1,0,0,2,0,0,6,1,1985,0,120,21,96.5,0,22.68,2.98,114,113,33,3.63,-23,-35,125.79,ctb0832-148,35,303,3944,1,0,20,0,0,1,0,0,0,0,0,0,0,0,32.89084015522107,48.949353071506415,18.15980677327251,43,0,20,1,23,-37,0,137,0,4,53,0,166,1,0,60,234,0,1985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.21673101907475,-21.866655898744774]}"
0_0000000000000000255e_0,0,0,0,0,0,1,0,37,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1985,0,117,22,75.1,0,17.65,2.98,103,102,58,3.76,-4,-29,99.48,ctb0832-95,-27,649,5063,-2,0,20,0,0,1,0,0,0,0,0,0,0,0,45.252770230104296,39.58086746862388,15.166362301271826,48,0,20,-5,20,-16,0,170,0,-8,51,0,91,-2,0,34,211,0,1985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.399987337035135,-22.083329545274403]}"
1_0000000000000000252f_0,0,1,0,0,0,0,0,31,0,1,0,0,0,0,0,0,7,1,0,0,1,0,0,5,1,1986,21,125,14,96.5,0,22.68,2.98,89,90,58,3.63,1,-34,125.79,ctb0832-187,19,222,758,-1,0,0,0,0,0,1,0,0,0,1,0,0,0,35.21974400049563,47.76300943494908,17.017246564555283,52,0,0,-2,15,33,0,200,21,7,55,0,108,-2,0,42,193,0,1986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.00005737254512,-21.050087305480126]}"
1_00000000000000002532_0,0,1,0,0,0,1,0,52,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1986,21,118,19,59.13,0,13.89,2.98,122,48,48,2.84,20,-30,78.83,ctb0832-190,16,677,2057,2,0,0,0,0,1,0,0,0,0,0,0,0,0,47.00651040261093,38.83967211098349,14.15381748640558,45,0,0,3,16,11,0,186,21,1,52,0,55,1,0,21,187,0,1986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.849948888568754,-20.799996330381255]}"
1_00000000000000002533_0,0,1,0,0,0,1,0,35,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,0,1986,21,120,33,59.13,0,13.89,2.98,134,119,51,2.84,-10,-33,78.83,ctb0832-192,18,385,1420,0,0,0,0,0,1,0,0,1,0,0,0,1,0,36.33514859526642,46.31619659415672,17.348654810576853,45,0,0,0,19,-10,0,177,21,2,52,0,66,0,0,22,219,0,1986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.16660502622088,-22.066620880989774]}"
1_0000000000000000253d_0,0,1,0,0,0,0,0,30,0,1,0,0,0,0,0,0,4,1,0,0,1,0,0,4,1,1986,21,123,11,96.5,0,22.68,2.98,97,107,65,3.63,-11,-28,125.79,ctb0832-208,10,162,1278,0,0,0,0,0,0,1,0,0,0,1,0,0,0,31.957787248391277,48.664894354130716,19.377318397477993,47,0,0,-1,16,-24,0,196,21,0,56,0,73,-1,0,28,209,0,1986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.800092390300115,-21.433308605685518]}"
1_0000000000000000122a_0,0,1,0,0,0,0,0,22,0,0,0,0,1,0,0,2,1,1,0,0,3,0,0,3,8,1986,0,99,8,85.73,0,20.15,2.98,225,91,24,4.11,-43,-29,112.96,ctb0572-E.236,-9,70,3202,1,0,21,0,0,1,0,0,1,0,0,0,1,0,37.827439927761205,36.751598223322276,25.420961848916505,70,0,21,2,31,-1,0,118,0,14,48,0,40,1,0,15,394,0,1986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.9799671301538,-26.500076302704855]}"
1_00000000000000000e8c_0,0,1,0,0,0,0,0,39,0,1,0,0,0,0,0,0,5,1,0,0,1,0,0,4,2,1986,21,120,12,96.5,0,22.68,2.98,86,71,46,3.63,3,4,125.79,ctb0064-14328,6,188,1948,0,0,0,0,0,0,1,0,0,0,1,0,0,0,31.6715699980414,50.48419795172876,17.844232050229834,42,0,0,0,15,-5,0,182,21,-13,53,0,30,0,0,8,184,0,1986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.13642163267447,-21.250052287725133]}"
1_0000000000000000115b_0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,1,1,0,0,10,0,0,5,11,1986,21,119,5,141.1,0,33.16,2.98,182,69,49,3.41,-12,6,180.64,ctb0572-C-SC-22,-1,28,3510,6,0,0,0,0,1,0,0,1,0,0,0,1,0,30.639822649221628,33.80048221256629,35.55969513821209,39,0,0,7,19,-2,0,171,21,-1,49,0,8,6,0,3,220,0,1986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.300126697414,-28.729874500946323]}"
1_000000000000000011a8_0,0,1,0,0,0,0,1,14,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,6,0,1986,0,99,32,0.72,0,4.64,0.78,194,61,41,2.85,2,-23,8.99,ctb0572-E.082,5,1087,6088,0,21,0,0,0,1,0,0,1,0,0,0,0,1,55.53458986388009,15.94914010623508,28.516270029884833,70,0,21,1,27,12,0,170,0,-1,50,0,35,0,0,13,447,0,1986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.29995160863903,-28.120008254557582]}"
1_000000000000000011e6_0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,5,1,0,0,1,0,0,6,2,1986,21,99,11,140.0,0,32.9,2.98,178,117,40,7.0,-6,-19,182.88,ctb0572-E.153,-5,446,2231,1,0,0,0,0,1,0,0,1,0,0,0,1,0,45.071688126875095,9.71467802799076,45.21363384513414,106,0,0,4,34,-10,0,161,21,-7,50,0,31,1,0,12,551,0,1986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.68011406259656,-27.229867639523547]}"
1_00000000000000001202_0,0,1,0,0,0,0,0,18,0,0,0,0,1,0,0,3,3,1,0,0,6,0,0,3,18,1986,21,98,7,85.73,0,20.15,2.98,244,107,36,4.11,55,-8,112.96,ctb0572-E.186,0,2,2673,1,0,0,0,0,1,0,0,1,0,0,0,1,0,27.018446224177513,55.23003542892649,17.751518346895992,217,21,0,2,32,1,0,139,0,0,48,0,5,0,0,1,529,0,1986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.650105757825116,-26.330025219421024]}"
1_00000000000000001203_0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,2,2,1,0,0,6,0,0,2,6,1986,0,66,12,85.73,0,20.15,2.98,257,99,34,4.11,34,17,112.96,ctb0572-E.187,0,0,3925,4,0,0,0,0,1,0,0,1,0,0,0,1,0,39.39255058784952,43.913529285138466,16.69392012701201,238,0,1,6,34,2,0,128,0,-2,49,1,5,4,0,2,566,0,1986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.67004835713257,-26.27989922656716]}"
1_00000000000000001207_0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,4,2,1,0,0,6,0,0,1,20,1986,21,102,7,85.73,0,20.15,2.98,246,122,28,4.11,17,20,112.96,ctb0572-E.193,-2,9,6207,-1,0,0,0,0,1,0,0,1,0,0,0,1,0,31.277554088926447,46.303201217436026,22.419244693637523,107,21,0,0,32,3,0,132,0,-4,49,0,14,-2,0,4,475,1,1986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.899927238338755,-26.449950309850983]}"
1_0000000000000000120b_0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,7,4,1,0,0,1,0,0,5,11,1986,21,99,8,85.73,0,20.15,2.98,249,109,45,4.11,0,-6,112.96,ctb0572-E.197,0,9,3812,0,0,0,0,0,1,0,0,1,0,0,0,1,0,41.58014685132144,25.807755041814527,32.61209810686403,159,0,0,0,31,0,0,163,1,0,50,0,2,0,0,0,510,0,1986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.87001333937758,-26.099876843629602]}"
1_0000000000000000120c_0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,3,5,1,0,0,5,0,0,5,13,1986,21,99,9,85.73,0,20.15,2.98,254,116,39,4.11,-9,1,112.96,ctb0572-E.200,0,18,3672,6,0,0,0,0,1,0,0,1,0,0,0,1,0,38.4658311477005,27.988729644198827,33.54543920810067,128,21,0,5,30,0,0,152,0,0,50,0,5,3,0,1,523,0,1986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.69996225609375,-26.770109877111175]}"
1_0000000000000000121e_0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,4,1,1,0,0,5,0,0,8,25,1986,21,107,5,79.71,0,18.73,2.98,264,124,50,3.28,4,2,104.7,ctb0572-E.221,0,5,888,5,0,0,0,0,1,0,0,1,0,0,0,1,0,14.780484757746715,70.22726295058055,14.992252291672747,131,21,0,6,31,0,0,171,0,0,53,0,2,5,0,0,598,0,1986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59997976497125,-27.90010067300512]}"
1_0000000000000000122c_0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,4,4,1,0,0,3,0,0,3,6,1986,21,100,9,141.1,0,33.16,2.98,232,95,49,3.41,23,22,180.64,ctb0572-E.238,-2,27,3553,4,0,0,0,0,1,0,0,1,0,0,0,1,0,36.58993777574446,44.96077977266051,18.449282451595046,90,21,0,5,29,0,0,170,0,-3,49,0,12,5,0,3,474,0,1986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.75008824894762,-26.60005879382735]}"
1_00000000000000001245_0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,7,1,0,0,2,0,0,7,3,1986,21,110,5,140.0,0,32.9,2.98,203,105,41,7.0,48,-11,182.88,ctb0572-F.034*,8,180,3850,1,0,0,0,0,1,0,0,1,0,0,0,1,0,30.186423014583454,35.784708820270666,34.02886816514588,45,0,0,2,19,5,0,179,21,-9,51,0,29,0,0,10,283,0,1986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.16996081274508,-28.149922153518766]}"
1_00000000000000001246_0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,5,1,1986,21,96,14,108.3,0,25.45,2.98,222,103,30,5.42,27,-11,142.14,ctb0572-F.035,1,681,5233,1,0,0,0,0,1,0,0,1,0,0,0,0,1,49.351999584241,22.18873679215952,28.459263623599497,63,0,0,3,27,12,0,161,21,-6,49,0,38,0,0,14,366,0,1986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.16996081274508,-27.849974680151256]}"
1_00000000000000002515_0,0,1,0,0,0,0,0,16,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,3,4,1986,21,125,12,96.5,0,22.68,2.98,143,53,56,3.63,27,-2,125.79,ctb0832-153,1,106,1465,-1,0,0,0,0,0,1,0,0,0,1,0,0,0,30.740177002964497,55.13495307985746,14.12486991717804,42,0,0,-2,15,6,0,168,21,-3,58,0,22,-1,0,7,175,0,1986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.73325773316162,-21.283200121709143]}"
1_00000000000000002516_0,0,1,0,0,0,0,0,29,0,1,0,0,0,0,0,0,5,1,0,0,4,0,0,6,2,1986,21,123,15,96.5,0,22.68,2.98,96,90,73,3.63,15,-25,125.79,ctb0832-154,-4,283,2479,1,0,0,0,0,0,1,0,0,0,1,0,0,0,40.02353299786694,43.5745797646135,16.401887237519563,49,0,0,3,15,30,0,226,21,-10,56,0,76,1,0,32,173,0,1986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.716549068877,-21.15006979660263]}"
1_0000000000000000251a_0,0,0,0,0,0,0,0,42,0,0,0,0,1,0,0,0,3,1,0,0,2,0,0,3,2,1986,21,124,11,141.1,0,33.16,2.98,124,87,38,3.41,32,33,180.64,ctb0832-165,0,46,3027,2,0,0,0,0,0,1,0,0,0,1,0,0,0,26.987521434535637,47.529278232066204,25.48320033339816,50,21,0,2,20,0,0,168,0,0,54,0,3,1,0,0,302,4,1986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.91678354570724,-22.116746873843645]}"
1_0000000000000000251d_0,0,1,0,0,0,0,0,22,0,1,0,0,0,0,0,0,2,1,0,0,5,0,0,3,6,1986,21,125,9,96.5,0,22.68,2.98,139,74,51,3.63,37,43,125.79,ctb0832-168,-2,99,4118,0,0,0,0,0,0,1,0,0,0,1,0,0,0,32.282659869379756,45.041280695383186,22.676059435237054,41,0,0,1,14,-1,0,170,21,-15,56,0,25,0,0,4,158,9,1986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.849948888568754,-21.21663495915589]}"
1_0000000000000000251f_0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,2,3,1,0,0,14,0,0,5,16,1986,21,124,10,63.07,0,14.82,2.98,212,46,59,3.03,-18,-17,83.9,ctb0832-170,4,13,2915,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20.515977994084427,62.81997501147091,16.664046994444664,54,0,0,0,24,-1,0,183,21,-1,56,0,15,0,0,4,294,0,1986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.80817722785719,-22.354980087192146]}"
1_00000000000000002527_0,0,0,0,0,0,0,0,35,0,1,0,0,0,0,0,0,5,1,0,0,1,0,0,4,1,1986,21,125,21,96.5,0,22.68,2.98,112,113,53,3.63,14,-21,125.79,ctb0832-179,-28,330,2400,0,0,0,0,0,0,1,0,0,0,1,0,0,0,37.410953291430964,42.004045917503575,20.58500079106546,52,0,0,0,17,22,0,183,21,-1,54,0,106,0,0,39,235,0,1986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.93322271540663,-21.033378641195505]}"
1_00000000000000002528_0,0,0,0,0,0,0,0,50,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,3,0,1986,21,115,23,75.1,0,17.65,2.98,128,64,32,3.76,-8,-36,99.48,ctb0832-180,-43,670,3502,0,0,0,0,0,1,0,0,1,0,0,0,1,0,39.43113189400988,45.62342759249323,14.945440513496905,52,0,0,1,17,-17,0,147,21,16,53,0,134,0,0,53,203,0,1986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.816801054584744,-20.96654398405701]}"
